danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.327,0.295,4,-6.907,0,0.0313,0.775,0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,spotify:track:6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/tracks/6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/audio-analysis/6gDXbcILAyBa2skSdbUYq7,243373,4
0.714,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.352,123.942,audio_features,5jx8tCxiO0uIbo2uNia23K,spotify:track:5jx8tCxiO0uIbo2uNia23K,https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K,https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K,259040,4
0.359,0.444,3,-5.963,1,0.0318,0.656,0,0.163,0.29,124.682,audio_features,0Qn7h2I9Fajtj7lgvkho8y,spotify:track:0Qn7h2I9Fajtj7lgvkho8y,https://api.spotify.com/v1/tracks/0Qn7h2I9Fajtj7lgvkho8y,https://api.spotify.com/v1/audio-analysis/0Qn7h2I9Fajtj7lgvkho8y,157974,4
0.513,0.879,2,-3.948,1,0.0316,0.00159,0,0.254,0.319,143.063,audio_features,0MusRgf8JebHMkVU6ITByP,spotify:track:0MusRgf8JebHMkVU6ITByP,https://api.spotify.com/v1/tracks/0MusRgf8JebHMkVU6ITByP,https://api.spotify.com/v1/audio-analysis/0MusRgf8JebHMkVU6ITByP,192280,4
0.642,0.669,7,-7.214,1,0.0376,0.119,0,0.128,0.618,98.994,audio_features,36AcE4meL1x0AEyoZRcGlA,spotify:track:36AcE4meL1x0AEyoZRcGlA,https://api.spotify.com/v1/tracks/36AcE4meL1x0AEyoZRcGlA,https://api.spotify.com/v1/audio-analysis/36AcE4meL1x0AEyoZRcGlA,196476,4
