danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.549,0.71,8,-5.876,1,0.0421,0.249,7.77e-05,0.0785,0.599,144.116,audio_features,5uFIeRvB74NxMO87n4Mgoc,spotify:track:5uFIeRvB74NxMO87n4Mgoc,https://api.spotify.com/v1/tracks/5uFIeRvB74NxMO87n4Mgoc,https://api.spotify.com/v1/audio-analysis/5uFIeRvB74NxMO87n4Mgoc,181800,4
0.601,0.64,5,-6.771,1,0.0275,0.0554,2.21e-05,0.378,0.202,98.48,audio_features,65Ve3XLglW5xSYVFnnm5mI,spotify:track:65Ve3XLglW5xSYVFnnm5mI,https://api.spotify.com/v1/tracks/65Ve3XLglW5xSYVFnnm5mI,https://api.spotify.com/v1/audio-analysis/65Ve3XLglW5xSYVFnnm5mI,217787,4
0.543,0.787,6,-5.819,1,0.0503,0.00385,0.0286,0.139,0.371,142.085,audio_features,0SVZV4iQ9Qi5mEpijs63v1,spotify:track:0SVZV4iQ9Qi5mEpijs63v1,https://api.spotify.com/v1/tracks/0SVZV4iQ9Qi5mEpijs63v1,https://api.spotify.com/v1/audio-analysis/0SVZV4iQ9Qi5mEpijs63v1,253947,3
0.451,0.896,0,-5.691,1,0.0667,0.000238,0.00733,0.315,0.251,132.097,audio_features,4Mnab55p5RSU9ldpZWMVfk,spotify:track:4Mnab55p5RSU9ldpZWMVfk,https://api.spotify.com/v1/tracks/4Mnab55p5RSU9ldpZWMVfk,https://api.spotify.com/v1/audio-analysis/4Mnab55p5RSU9ldpZWMVfk,413000,4
0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,audio_features,1qDrWA6lyx8cLECdZE7TV7,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4
0.683,0.685,2,-5.96,0,0.0276,0.0208,0.0177,0.1,0.696,110.791,audio_features,2Sh3g4QYQrIAsvgfTXmSaX,spotify:track:2Sh3g4QYQrIAsvgfTXmSaX,https://api.spotify.com/v1/tracks/2Sh3g4QYQrIAsvgfTXmSaX,https://api.spotify.com/v1/audio-analysis/2Sh3g4QYQrIAsvgfTXmSaX,237707,4
0.61,0.787,2,-6.131,0,0.0342,0.074,0.0566,0.118,0.39,97.014,audio_features,6HGm0lE0Oh7pdOVBFKdFLY,spotify:track:6HGm0lE0Oh7pdOVBFKdFLY,https://api.spotify.com/v1/tracks/6HGm0lE0Oh7pdOVBFKdFLY,https://api.spotify.com/v1/audio-analysis/6HGm0lE0Oh7pdOVBFKdFLY,316640,4
0.722,0.448,2,-13.101,0,0.0393,0.578,0.00586,0.115,0.833,97.27,audio_features,6yvj6wuSV2knfaGt7HJBrz,spotify:track:6yvj6wuSV2knfaGt7HJBrz,https://api.spotify.com/v1/tracks/6yvj6wuSV2knfaGt7HJBrz,https://api.spotify.com/v1/audio-analysis/6yvj6wuSV2knfaGt7HJBrz,261613,3
0.409,0.642,1,-6.229,0,0.0432,0.62,3.83e-06,0.97,0.25,135.0,audio_features,2oZlwJ1rxvyddPWnN3WYDB,spotify:track:2oZlwJ1rxvyddPWnN3WYDB,https://api.spotify.com/v1/tracks/2oZlwJ1rxvyddPWnN3WYDB,https://api.spotify.com/v1/audio-analysis/2oZlwJ1rxvyddPWnN3WYDB,330267,4
0.346,0.128,2,-17.536,0,0.0303,0.841,0.76,0.13,0.0654,58.996,audio_features,6ttYF5VadzTssGV2i1Q08T,spotify:track:6ttYF5VadzTssGV2i1Q08T,https://api.spotify.com/v1/tracks/6ttYF5VadzTssGV2i1Q08T,https://api.spotify.com/v1/audio-analysis/6ttYF5VadzTssGV2i1Q08T,287067,4
