danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.497,0.904,4,-9.442,1,0.067,0.000389,0.00122,0.0939,0.429,87.862,audio_features,4S47FRAZ3VcyZS87FnQtmk,spotify:track:4S47FRAZ3VcyZS87FnQtmk,https://api.spotify.com/v1/tracks/4S47FRAZ3VcyZS87FnQtmk,https://api.spotify.com/v1/audio-analysis/4S47FRAZ3VcyZS87FnQtmk,252693,4
0.342,0.897,2,-11.221,1,0.103,1.08e-05,0.643,0.358,0.129,94.596,audio_features,3SQlNgbmy6GQ1lq5yDUchx,spotify:track:3SQlNgbmy6GQ1lq5yDUchx,https://api.spotify.com/v1/tracks/3SQlNgbmy6GQ1lq5yDUchx,https://api.spotify.com/v1/audio-analysis/3SQlNgbmy6GQ1lq5yDUchx,250373,4
0.531,0.322,9,-14.834,1,0.0305,0.188,2.89e-06,0.109,0.197,121.053,audio_features,4YXhOackOMOlQTMAwsDHo6,spotify:track:4YXhOackOMOlQTMAwsDHo6,https://api.spotify.com/v1/tracks/4YXhOackOMOlQTMAwsDHo6,https://api.spotify.com/v1/audio-analysis/4YXhOackOMOlQTMAwsDHo6,310733,4
0.286,0.8,9,-11.582,1,0.112,0.000228,0.783,0.12,0.453,101.707,audio_features,3ng97Bz8Uk6A1AKFdySrGP,spotify:track:3ng97Bz8Uk6A1AKFdySrGP,https://api.spotify.com/v1/tracks/3ng97Bz8Uk6A1AKFdySrGP,https://api.spotify.com/v1/audio-analysis/3ng97Bz8Uk6A1AKFdySrGP,169667,4
0.228,0.13,4,-14.719,0,0.0326,0.492,0.0,0.184,0.148,94.791,audio_features,0TgEygavxNNlwbua53OiKE,spotify:track:0TgEygavxNNlwbua53OiKE,https://api.spotify.com/v1/tracks/0TgEygavxNNlwbua53OiKE,https://api.spotify.com/v1/audio-analysis/0TgEygavxNNlwbua53OiKE,286867,3
0.495,0.618,7,-12.505,1,0.0305,0.0338,5.39e-06,0.201,0.272,85.64,audio_features,1KJSyY61dglJHGEUV8CdMm,spotify:track:1KJSyY61dglJHGEUV8CdMm,https://api.spotify.com/v1/tracks/1KJSyY61dglJHGEUV8CdMm,https://api.spotify.com/v1/audio-analysis/1KJSyY61dglJHGEUV8CdMm,236973,4
0.358,0.857,4,-12.569,0,0.0581,0.00478,5.2e-05,0.0586,0.2,93.156,audio_features,5HkvAtKEPDLmchWYmepqYB,spotify:track:5HkvAtKEPDLmchWYmepqYB,https://api.spotify.com/v1/tracks/5HkvAtKEPDLmchWYmepqYB,https://api.spotify.com/v1/audio-analysis/5HkvAtKEPDLmchWYmepqYB,357027,4
0.358,0.686,4,-12.542,1,0.0429,5.49e-05,0.0311,0.097,0.361,148.406,audio_features,4ELT1W4vG0BuC04CQ2e98I,spotify:track:4ELT1W4vG0BuC04CQ2e98I,https://api.spotify.com/v1/tracks/4ELT1W4vG0BuC04CQ2e98I,https://api.spotify.com/v1/audio-analysis/4ELT1W4vG0BuC04CQ2e98I,449600,4
0.408,0.82,0,-5.116,1,0.0423,0.0118,6.58e-06,0.689,0.382,98.288,audio_features,1ybhXkz4S8k9fdBZNBan7L,spotify:track:1ybhXkz4S8k9fdBZNBan7L,https://api.spotify.com/v1/tracks/1ybhXkz4S8k9fdBZNBan7L,https://api.spotify.com/v1/audio-analysis/1ybhXkz4S8k9fdBZNBan7L,180893,4
0.539,0.794,10,-7.638,1,0.0698,0.000819,0.0,0.106,0.603,122.065,audio_features,76VYYaRC2np6iUbD2Ze2lD,spotify:track:76VYYaRC2np6iUbD2Ze2lD,https://api.spotify.com/v1/tracks/76VYYaRC2np6iUbD2Ze2lD,https://api.spotify.com/v1/audio-analysis/76VYYaRC2np6iUbD2Ze2lD,238373,4
0.315,0.863,8,-7.12,1,0.0931,0.0031,0.0,0.0968,0.547,173.869,audio_features,3BI5nP8TiYoJUJj5MJ8O1N,spotify:track:3BI5nP8TiYoJUJj5MJ8O1N,https://api.spotify.com/v1/tracks/3BI5nP8TiYoJUJj5MJ8O1N,https://api.spotify.com/v1/audio-analysis/3BI5nP8TiYoJUJj5MJ8O1N,242627,4
0.473,0.886,8,-6.836,0,0.128,0.000288,0.0,0.106,0.405,126.027,audio_features,3MGnPSNal5grEmGWf6VAt9,spotify:track:3MGnPSNal5grEmGWf6VAt9,https://api.spotify.com/v1/tracks/3MGnPSNal5grEmGWf6VAt9,https://api.spotify.com/v1/audio-analysis/3MGnPSNal5grEmGWf6VAt9,238173,4
0.364,0.758,6,-2.807,1,0.0314,0.0352,0.0,0.129,0.342,158.407,audio_features,1cmmaVtWXhsEcP5iI2qFzg,spotify:track:1cmmaVtWXhsEcP5iI2qFzg,https://api.spotify.com/v1/tracks/1cmmaVtWXhsEcP5iI2qFzg,https://api.spotify.com/v1/audio-analysis/1cmmaVtWXhsEcP5iI2qFzg,257573,4
0.384,0.891,7,-5.869,0,0.118,0.000169,0.0016,0.158,0.498,164.045,audio_features,5IF1w7i1bTx3opewdRfZeM,spotify:track:5IF1w7i1bTx3opewdRfZeM,https://api.spotify.com/v1/tracks/5IF1w7i1bTx3opewdRfZeM,https://api.spotify.com/v1/audio-analysis/5IF1w7i1bTx3opewdRfZeM,227347,4
0.488,0.897,8,-6.503,1,0.114,0.00904,5.91e-05,0.311,0.814,172.054,audio_features,66PRDvzBHhbcdbc4T4mrZY,spotify:track:66PRDvzBHhbcdbc4T4mrZY,https://api.spotify.com/v1/tracks/66PRDvzBHhbcdbc4T4mrZY,https://api.spotify.com/v1/audio-analysis/66PRDvzBHhbcdbc4T4mrZY,207787,4
0.479,0.93,4,-4.759,1,0.0879,0.0317,0.0,0.0558,0.523,150.12,audio_features,7lznQcWCk2TqeIPgI36lNk,spotify:track:7lznQcWCk2TqeIPgI36lNk,https://api.spotify.com/v1/tracks/7lznQcWCk2TqeIPgI36lNk,https://api.spotify.com/v1/audio-analysis/7lznQcWCk2TqeIPgI36lNk,272733,4
0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4
0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,audio_features,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4
0.58,0.894,7,-6.382,1,0.042,0.000136,0.369,0.286,0.566,125.596,audio_features,3GcVQCRSaPNupmf65YKyQI,spotify:track:3GcVQCRSaPNupmf65YKyQI,https://api.spotify.com/v1/tracks/3GcVQCRSaPNupmf65YKyQI,https://api.spotify.com/v1/audio-analysis/3GcVQCRSaPNupmf65YKyQI,185960,4
0.354,0.773,4,-5.37,1,0.0469,7.82e-05,5.63e-05,0.127,0.721,131.569,audio_features,1ljTFrbwY1ojpfd6bAmPTZ,spotify:track:1ljTFrbwY1ojpfd6bAmPTZ,https://api.spotify.com/v1/tracks/1ljTFrbwY1ojpfd6bAmPTZ,https://api.spotify.com/v1/audio-analysis/1ljTFrbwY1ojpfd6bAmPTZ,172267,4
0.416,0.724,10,-4.87,1,0.0512,0.000336,0.0788,0.247,0.819,127.357,audio_features,741oLronOsunwlx4MSZ6YY,spotify:track:741oLronOsunwlx4MSZ6YY,https://api.spotify.com/v1/tracks/741oLronOsunwlx4MSZ6YY,https://api.spotify.com/v1/audio-analysis/741oLronOsunwlx4MSZ6YY,137400,4
0.47,0.806,6,-4.1,1,0.0328,0.0271,0.000142,0.2,0.403,93.853,audio_features,1D7UBHqaPWDbBHs2S5YXge,spotify:track:1D7UBHqaPWDbBHs2S5YXge,https://api.spotify.com/v1/tracks/1D7UBHqaPWDbBHs2S5YXge,https://api.spotify.com/v1/audio-analysis/1D7UBHqaPWDbBHs2S5YXge,254333,4
0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4
0.564,0.858,8,-3.019,1,0.038,0.00082,3.12e-05,0.0881,0.318,117.829,audio_features,5salGxFLSXV88FU6NQ7Iru,spotify:track:5salGxFLSXV88FU6NQ7Iru,https://api.spotify.com/v1/tracks/5salGxFLSXV88FU6NQ7Iru,https://api.spotify.com/v1/audio-analysis/5salGxFLSXV88FU6NQ7Iru,214160,4
0.652,0.739,8,-7.927,1,0.0314,0.0167,0.0,0.146,0.82,131.483,audio_features,31YAGNsQQNl53C05GJKpvF,spotify:track:31YAGNsQQNl53C05GJKpvF,https://api.spotify.com/v1/tracks/31YAGNsQQNl53C05GJKpvF,https://api.spotify.com/v1/audio-analysis/31YAGNsQQNl53C05GJKpvF,164693,4
0.446,0.885,9,-8.661,1,0.116,7.29e-05,0.0285,0.139,0.601,142.467,audio_features,2Aqz0jTeEsS6DZbQYqHRGh,spotify:track:2Aqz0jTeEsS6DZbQYqHRGh,https://api.spotify.com/v1/tracks/2Aqz0jTeEsS6DZbQYqHRGh,https://api.spotify.com/v1/audio-analysis/2Aqz0jTeEsS6DZbQYqHRGh,395960,4
0.658,0.842,4,-8.851,0,0.0397,0.000207,0.0771,0.316,0.643,93.115,audio_features,1V3wAgMB4ESaN4rStlrUNz,spotify:track:1V3wAgMB4ESaN4rStlrUNz,https://api.spotify.com/v1/tracks/1V3wAgMB4ESaN4rStlrUNz,https://api.spotify.com/v1/audio-analysis/1V3wAgMB4ESaN4rStlrUNz,345707,4
0.455,0.936,11,-8.467,0,0.054,2.03e-05,0.0165,0.0821,0.686,96.427,audio_features,2517AuTvR5dMxc7IKG1ThD,spotify:track:2517AuTvR5dMxc7IKG1ThD,https://api.spotify.com/v1/tracks/2517AuTvR5dMxc7IKG1ThD,https://api.spotify.com/v1/audio-analysis/2517AuTvR5dMxc7IKG1ThD,313360,4
0.247,0.989,5,-4.401,1,0.0936,0.000502,0.00154,0.084,0.344,189.929,audio_features,2EEzTxM4MMjTuDG146TK3G,spotify:track:2EEzTxM4MMjTuDG146TK3G,https://api.spotify.com/v1/tracks/2EEzTxM4MMjTuDG146TK3G,https://api.spotify.com/v1/audio-analysis/2EEzTxM4MMjTuDG146TK3G,428320,4
0.334,0.982,4,-2.293,0,0.0619,9.11e-05,0.149,0.106,0.501,126.883,audio_features,13Uvqll8OQDjw3wDweIK9y,spotify:track:13Uvqll8OQDjw3wDweIK9y,https://api.spotify.com/v1/tracks/13Uvqll8OQDjw3wDweIK9y,https://api.spotify.com/v1/audio-analysis/13Uvqll8OQDjw3wDweIK9y,476267,4
0.268,0.974,9,-2.948,1,0.114,0.00067,0.00106,0.0772,0.342,182.095,audio_features,3e7wv9TChjWrnXHrk5NyBU,spotify:track:3e7wv9TChjWrnXHrk5NyBU,https://api.spotify.com/v1/tracks/3e7wv9TChjWrnXHrk5NyBU,https://api.spotify.com/v1/audio-analysis/3e7wv9TChjWrnXHrk5NyBU,477027,4
0.313,0.985,11,-2.603,0,0.0731,0.000108,0.000747,0.313,0.498,129.778,audio_features,2PSXyiERCaNmRyFA06UMjq,spotify:track:2PSXyiERCaNmRyFA06UMjq,https://api.spotify.com/v1/tracks/2PSXyiERCaNmRyFA06UMjq,https://api.spotify.com/v1/audio-analysis/2PSXyiERCaNmRyFA06UMjq,399547,4
0.323,0.96,4,-2.712,0,0.0816,0.000806,0.0177,0.039,0.503,179.341,audio_features,09VNOLsjKwQasQXhsS8sRA,spotify:track:09VNOLsjKwQasQXhsS8sRA,https://api.spotify.com/v1/tracks/09VNOLsjKwQasQXhsS8sRA,https://api.spotify.com/v1/audio-analysis/09VNOLsjKwQasQXhsS8sRA,480760,4
0.265,0.988,0,-2.934,1,0.184,0.000139,0.00452,0.13,0.266,200.091,audio_features,7MtBapy0MnmBVsU3o0yrFz,spotify:track:7MtBapy0MnmBVsU3o0yrFz,https://api.spotify.com/v1/tracks/7MtBapy0MnmBVsU3o0yrFz,https://api.spotify.com/v1/audio-analysis/7MtBapy0MnmBVsU3o0yrFz,301027,4
0.438,0.976,10,-2.757,0,0.0576,0.000369,0.0,0.194,0.791,178.03,audio_features,0t7LcUic4qolMCysPrKeAd,spotify:track:0t7LcUic4qolMCysPrKeAd,https://api.spotify.com/v1/tracks/0t7LcUic4qolMCysPrKeAd,https://api.spotify.com/v1/audio-analysis/0t7LcUic4qolMCysPrKeAd,146560,3
0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,audio_features,2R6UrJ8uWbSIiHWmvRQvN8,spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,https://api.spotify.com/v1/tracks/2R6UrJ8uWbSIiHWmvRQvN8,https://api.spotify.com/v1/audio-analysis/2R6UrJ8uWbSIiHWmvRQvN8,304693,4
0.308,0.986,11,-5.232,0,0.0716,4.78e-06,0.0121,0.0979,0.612,150.299,audio_features,5sv8enQQ6TRwgKjnUOuTWi,spotify:track:5sv8enQQ6TRwgKjnUOuTWi,https://api.spotify.com/v1/tracks/5sv8enQQ6TRwgKjnUOuTWi,https://api.spotify.com/v1/audio-analysis/5sv8enQQ6TRwgKjnUOuTWi,396920,4
0.487,0.861,7,-4.655,1,0.0388,0.00062,0.233,0.1,0.505,90.6,audio_features,3i6UJNxQev7ZyUyiq66un7,spotify:track:3i6UJNxQev7ZyUyiq66un7,https://api.spotify.com/v1/tracks/3i6UJNxQev7ZyUyiq66un7,https://api.spotify.com/v1/audio-analysis/3i6UJNxQev7ZyUyiq66un7,400800,4
0.338,0.975,0,-4.915,1,0.0507,5.28e-05,0.602,0.246,0.674,162.589,audio_features,50C1Xmop1WL6qvumYDTFaD,spotify:track:50C1Xmop1WL6qvumYDTFaD,https://api.spotify.com/v1/tracks/50C1Xmop1WL6qvumYDTFaD,https://api.spotify.com/v1/audio-analysis/50C1Xmop1WL6qvumYDTFaD,292960,4
0.561,0.983,2,-4.249,1,0.125,5.01e-05,0.254,0.0338,0.459,87.675,audio_features,7IDSHt1TFIKVcNwvbJASBZ,spotify:track:7IDSHt1TFIKVcNwvbJASBZ,https://api.spotify.com/v1/tracks/7IDSHt1TFIKVcNwvbJASBZ,https://api.spotify.com/v1/audio-analysis/7IDSHt1TFIKVcNwvbJASBZ,188827,4
0.333,0.998,0,-4.566,1,0.0543,2.79e-05,0.0318,0.0213,0.281,102.381,audio_features,31JLlpOHfr53d0C2zufEqJ,spotify:track:31JLlpOHfr53d0C2zufEqJ,https://api.spotify.com/v1/tracks/31JLlpOHfr53d0C2zufEqJ,https://api.spotify.com/v1/audio-analysis/31JLlpOHfr53d0C2zufEqJ,210000,4
0.296,0.946,4,-5.693,1,0.105,0.00127,0.474,0.0563,0.572,78.684,audio_features,3T5kYazNB0f72vswYOSq4l,spotify:track:3T5kYazNB0f72vswYOSq4l,https://api.spotify.com/v1/tracks/3T5kYazNB0f72vswYOSq4l,https://api.spotify.com/v1/audio-analysis/3T5kYazNB0f72vswYOSq4l,470067,4
0.478,0.94,7,-3.298,1,0.0851,0.000197,0.000564,0.0614,0.671,126.151,audio_features,57jNlMob42pJrsKGorpdiY,spotify:track:57jNlMob42pJrsKGorpdiY,https://api.spotify.com/v1/tracks/57jNlMob42pJrsKGorpdiY,https://api.spotify.com/v1/audio-analysis/57jNlMob42pJrsKGorpdiY,137707,4
0.543,0.982,2,-2.988,1,0.0702,0.00111,1.78e-05,0.417,0.383,94.977,audio_features,16RFzt9hlQ3OCPQf5AmhpU,spotify:track:16RFzt9hlQ3OCPQf5AmhpU,https://api.spotify.com/v1/tracks/16RFzt9hlQ3OCPQf5AmhpU,https://api.spotify.com/v1/audio-analysis/16RFzt9hlQ3OCPQf5AmhpU,188933,4
0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,audio_features,0QV3swr7L8MZr72lL2izV1,spotify:track:0QV3swr7L8MZr72lL2izV1,https://api.spotify.com/v1/tracks/0QV3swr7L8MZr72lL2izV1,https://api.spotify.com/v1/audio-analysis/0QV3swr7L8MZr72lL2izV1,189347,4
0.416,0.994,4,-3.354,0,0.0609,2.93e-05,0.0299,0.0704,0.434,95.205,audio_features,6fjer7Ed6ZUna1EMbwbDrN,spotify:track:6fjer7Ed6ZUna1EMbwbDrN,https://api.spotify.com/v1/tracks/6fjer7Ed6ZUna1EMbwbDrN,https://api.spotify.com/v1/audio-analysis/6fjer7Ed6ZUna1EMbwbDrN,388625,4
0.163,0.977,4,-3.585,0,0.0591,3.64e-05,0.0052,0.0555,0.369,178.44,audio_features,3JjZq20Kv6UphyyirAaY9A,spotify:track:3JjZq20Kv6UphyyirAaY9A,https://api.spotify.com/v1/tracks/3JjZq20Kv6UphyyirAaY9A,https://api.spotify.com/v1/audio-analysis/3JjZq20Kv6UphyyirAaY9A,350644,4
0.323,0.936,4,-3.514,0,0.0504,1.43e-05,0.00437,0.0983,0.21,126.367,audio_features,0dcFoXAFWxx7oSIIq2mtkW,spotify:track:0dcFoXAFWxx7oSIIq2mtkW,https://api.spotify.com/v1/tracks/0dcFoXAFWxx7oSIIq2mtkW,https://api.spotify.com/v1/audio-analysis/0dcFoXAFWxx7oSIIq2mtkW,495017,4
0.154,0.987,9,-3.951,1,0.0875,9.07e-06,0.0559,0.153,0.454,168.127,audio_features,3eB1b4DL6O9TMOksOYg83l,spotify:track:3eB1b4DL6O9TMOksOYg83l,https://api.spotify.com/v1/tracks/3eB1b4DL6O9TMOksOYg83l,https://api.spotify.com/v1/audio-analysis/3eB1b4DL6O9TMOksOYg83l,429199,4
0.264,0.97,4,-5.526,0,0.205,4.79e-05,0.187,0.12,0.278,160.727,audio_features,2620eph8P9p5FQ1oQWcWuk,spotify:track:2620eph8P9p5FQ1oQWcWuk,https://api.spotify.com/v1/tracks/2620eph8P9p5FQ1oQWcWuk,https://api.spotify.com/v1/audio-analysis/2620eph8P9p5FQ1oQWcWuk,255867,4
0.224,0.938,0,-6.907,1,0.408,0.00157,0.0765,0.106,0.327,203.79,audio_features,2YTwVDQOSGclX2N3AKetOP,spotify:track:2YTwVDQOSGclX2N3AKetOP,https://api.spotify.com/v1/tracks/2YTwVDQOSGclX2N3AKetOP,https://api.spotify.com/v1/audio-analysis/2YTwVDQOSGclX2N3AKetOP,432547,4
0.289,0.934,1,-6.085,1,0.157,0.000121,0.0515,0.086,0.347,173.872,audio_features,6RqEJvpEzzlwj8g0wKG1ln,spotify:track:6RqEJvpEzzlwj8g0wKG1ln,https://api.spotify.com/v1/tracks/6RqEJvpEzzlwj8g0wKG1ln,https://api.spotify.com/v1/audio-analysis/6RqEJvpEzzlwj8g0wKG1ln,187840,4
0.29,0.908,5,-5.677,0,0.106,0.00606,0.0118,0.33,0.659,178.359,audio_features,4fVBFyglBhMf0erfF7pBJp,spotify:track:4fVBFyglBhMf0erfF7pBJp,https://api.spotify.com/v1/tracks/4fVBFyglBhMf0erfF7pBJp,https://api.spotify.com/v1/audio-analysis/4fVBFyglBhMf0erfF7pBJp,281293,4
0.176,0.887,7,-7.585,1,0.0729,0.000551,0.822,0.619,0.15,99.206,audio_features,4hsJQXAXPbni5QyChVzVsD,spotify:track:4hsJQXAXPbni5QyChVzVsD,https://api.spotify.com/v1/tracks/4hsJQXAXPbni5QyChVzVsD,https://api.spotify.com/v1/audio-analysis/4hsJQXAXPbni5QyChVzVsD,254560,4
0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,audio_features,38fIaph07Kd8ZIN6l17ZJs,spotify:track:38fIaph07Kd8ZIN6l17ZJs,https://api.spotify.com/v1/tracks/38fIaph07Kd8ZIN6l17ZJs,https://api.spotify.com/v1/audio-analysis/38fIaph07Kd8ZIN6l17ZJs,248547,4
0.35,0.902,8,-7.125,1,0.0357,8.82e-05,0.0425,0.111,0.78,115.909,audio_features,0rDPQzWWmLTv9deHn4ulG7,spotify:track:0rDPQzWWmLTv9deHn4ulG7,https://api.spotify.com/v1/tracks/0rDPQzWWmLTv9deHn4ulG7,https://api.spotify.com/v1/audio-analysis/0rDPQzWWmLTv9deHn4ulG7,261907,4
0.679,0.719,9,-10.134,1,0.032,0.000116,0.354,0.128,0.445,111.792,audio_features,7vFC68CBMKu99p4tIz6yzx,spotify:track:7vFC68CBMKu99p4tIz6yzx,https://api.spotify.com/v1/tracks/7vFC68CBMKu99p4tIz6yzx,https://api.spotify.com/v1/audio-analysis/7vFC68CBMKu99p4tIz6yzx,396107,4
0.306,0.766,0,-9.693,1,0.0329,0.000324,0.101,0.102,0.42,96.668,audio_features,1FPSkRkDlthbAceSIIWc4C,spotify:track:1FPSkRkDlthbAceSIIWc4C,https://api.spotify.com/v1/tracks/1FPSkRkDlthbAceSIIWc4C,https://api.spotify.com/v1/audio-analysis/1FPSkRkDlthbAceSIIWc4C,387147,4
0.292,0.931,4,-7.618,0,0.0919,4.27e-05,0.468,0.0901,0.427,90.61,audio_features,6DKt7DVgBWadoaltUYlPz8,spotify:track:6DKt7DVgBWadoaltUYlPz8,https://api.spotify.com/v1/tracks/6DKt7DVgBWadoaltUYlPz8,https://api.spotify.com/v1/audio-analysis/6DKt7DVgBWadoaltUYlPz8,496627,4
0.379,0.808,4,-8.605,1,0.0684,5.23e-05,0.794,0.322,0.557,138.694,audio_features,6XN00D9ejjEt1cW1sY44Gu,spotify:track:6XN00D9ejjEt1cW1sY44Gu,https://api.spotify.com/v1/tracks/6XN00D9ejjEt1cW1sY44Gu,https://api.spotify.com/v1/audio-analysis/6XN00D9ejjEt1cW1sY44Gu,339880,4
0.326,0.848,11,-10.567,0,0.167,0.000467,0.466,0.134,0.143,91.671,audio_features,1ogUJHv5Nu9S6yC2Cv6Pvh,spotify:track:1ogUJHv5Nu9S6yC2Cv6Pvh,https://api.spotify.com/v1/tracks/1ogUJHv5Nu9S6yC2Cv6Pvh,https://api.spotify.com/v1/audio-analysis/1ogUJHv5Nu9S6yC2Cv6Pvh,332465,4
0.471,0.956,5,-6.25,1,0.0381,0.000322,0.528,0.066,0.315,172.15,audio_features,5YMJoplBWvIa2LHUPoGqb5,spotify:track:5YMJoplBWvIa2LHUPoGqb5,https://api.spotify.com/v1/tracks/5YMJoplBWvIa2LHUPoGqb5,https://api.spotify.com/v1/audio-analysis/5YMJoplBWvIa2LHUPoGqb5,227640,4
0.488,0.931,6,-7.349,0,0.0533,0.00056,0.0449,0.224,0.53,98.868,audio_features,4R4uSnvRFeVdLQcX2zj8aU,spotify:track:4R4uSnvRFeVdLQcX2zj8aU,https://api.spotify.com/v1/tracks/4R4uSnvRFeVdLQcX2zj8aU,https://api.spotify.com/v1/audio-analysis/4R4uSnvRFeVdLQcX2zj8aU,233907,4
0.257,0.975,9,-6.128,1,0.175,6.07e-05,0.1,0.222,0.276,149.312,audio_features,2O7UGwJPVlix15Wn4sa5vw,spotify:track:2O7UGwJPVlix15Wn4sa5vw,https://api.spotify.com/v1/tracks/2O7UGwJPVlix15Wn4sa5vw,https://api.spotify.com/v1/audio-analysis/2O7UGwJPVlix15Wn4sa5vw,396987,4
0.256,0.924,7,-6.685,1,0.113,0.00369,0.234,0.114,0.28,113.574,audio_features,5nekfiTN45vlxG0eNJQQye,spotify:track:5nekfiTN45vlxG0eNJQQye,https://api.spotify.com/v1/tracks/5nekfiTN45vlxG0eNJQQye,https://api.spotify.com/v1/audio-analysis/5nekfiTN45vlxG0eNJQQye,417227,4
