danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.532,0.727,8,-8.618,1,0.0855,0.000522,0.0261,0.221,0.678,163.991,audio_features,2LSKaL5wM8r5DaNBW1Oqx6,spotify:track:2LSKaL5wM8r5DaNBW1Oqx6,https://api.spotify.com/v1/tracks/2LSKaL5wM8r5DaNBW1Oqx6,https://api.spotify.com/v1/audio-analysis/2LSKaL5wM8r5DaNBW1Oqx6,232178,4
0.793,0.48,8,-10.335,0,0.305,0.0102,0.0123,0.153,0.242,132.058,audio_features,54ceIU2idlglv0XlYJNe2a,spotify:track:54ceIU2idlglv0XlYJNe2a,https://api.spotify.com/v1/tracks/54ceIU2idlglv0XlYJNe2a,https://api.spotify.com/v1/audio-analysis/54ceIU2idlglv0XlYJNe2a,184497,4
0.543,0.529,9,-8.919,1,0.0769,0.00872,0.0484,0.0857,0.453,165.202,audio_features,5RLb64aVhzsTLXTpdJSO3E,spotify:track:5RLb64aVhzsTLXTpdJSO3E,https://api.spotify.com/v1/tracks/5RLb64aVhzsTLXTpdJSO3E,https://api.spotify.com/v1/audio-analysis/5RLb64aVhzsTLXTpdJSO3E,220387,4
0.573,0.21,9,-18.13,0,0.0605,0.91,0.0537,0.102,0.19,107.479,audio_features,0QUgSlWpeW7VCkLmrc58RU,spotify:track:0QUgSlWpeW7VCkLmrc58RU,https://api.spotify.com/v1/tracks/0QUgSlWpeW7VCkLmrc58RU,https://api.spotify.com/v1/audio-analysis/0QUgSlWpeW7VCkLmrc58RU,198113,3
0.412,0.254,2,-14.713,1,0.0481,0.967,0.00408,0.105,0.217,149.899,audio_features,0F3kMN9OPXr0b5metJq2M1,spotify:track:0F3kMN9OPXr0b5metJq2M1,https://api.spotify.com/v1/tracks/0F3kMN9OPXr0b5metJq2M1,https://api.spotify.com/v1/audio-analysis/0F3kMN9OPXr0b5metJq2M1,186309,4
0.504,0.278,2,-16.502,1,0.0772,0.925,0.108,0.129,0.15,83.729,audio_features,5BNAzE37hmpyCx0hyrgDqJ,spotify:track:5BNAzE37hmpyCx0hyrgDqJ,https://api.spotify.com/v1/tracks/5BNAzE37hmpyCx0hyrgDqJ,https://api.spotify.com/v1/audio-analysis/5BNAzE37hmpyCx0hyrgDqJ,152073,4
0.38,0.486,3,-15.4,1,0.0374,0.622,0.589,0.111,0.606,166.115,audio_features,7JDa53N0bUwBho5Xt0encA,spotify:track:7JDa53N0bUwBho5Xt0encA,https://api.spotify.com/v1/tracks/7JDa53N0bUwBho5Xt0encA,https://api.spotify.com/v1/audio-analysis/7JDa53N0bUwBho5Xt0encA,240455,4
0.55,0.132,0,-29.982,1,0.0544,0.948,0.722,0.282,0.107,120.989,audio_features,05vOO3lOjpYGTj0W7W4RtU,spotify:track:05vOO3lOjpYGTj0W7W4RtU,https://api.spotify.com/v1/tracks/05vOO3lOjpYGTj0W7W4RtU,https://api.spotify.com/v1/audio-analysis/05vOO3lOjpYGTj0W7W4RtU,243950,4
0.617,0.135,1,-22.104,0,0.0555,0.956,0.000304,0.0951,0.169,88.461,audio_features,0tPAksKbZTl8VLslZErQnE,spotify:track:0tPAksKbZTl8VLslZErQnE,https://api.spotify.com/v1/tracks/0tPAksKbZTl8VLslZErQnE,https://api.spotify.com/v1/audio-analysis/0tPAksKbZTl8VLslZErQnE,147684,3
0.392,0.0272,3,-29.772,1,0.105,0.596,0.701,0.228,0.431,205.413,audio_features,3hhgjzEyu7gTU6cOmnEmGW,spotify:track:3hhgjzEyu7gTU6cOmnEmGW,https://api.spotify.com/v1/tracks/3hhgjzEyu7gTU6cOmnEmGW,https://api.spotify.com/v1/audio-analysis/3hhgjzEyu7gTU6cOmnEmGW,230400,4
0.726,0.371,9,-14.008,1,0.0623,0.724,0.00299,0.132,0.568,160.24,audio_features,2Q1s11otlyEtj80OgsqDFz,spotify:track:2Q1s11otlyEtj80OgsqDFz,https://api.spotify.com/v1/tracks/2Q1s11otlyEtj80OgsqDFz,https://api.spotify.com/v1/audio-analysis/2Q1s11otlyEtj80OgsqDFz,255600,4
0.708,0.434,7,-12.522,1,0.0681,0.831,0.019,0.105,0.374,80.045,audio_features,44wBlg3Y1KSAEmaze5BXe7,spotify:track:44wBlg3Y1KSAEmaze5BXe7,https://api.spotify.com/v1/tracks/44wBlg3Y1KSAEmaze5BXe7,https://api.spotify.com/v1/audio-analysis/44wBlg3Y1KSAEmaze5BXe7,239308,4
0.45,0.484,7,-7.499,1,0.0966,0.174,0.0,0.132,0.461,80.039,audio_features,5QHFG990gTrqd9lreManUi,spotify:track:5QHFG990gTrqd9lreManUi,https://api.spotify.com/v1/tracks/5QHFG990gTrqd9lreManUi,https://api.spotify.com/v1/audio-analysis/5QHFG990gTrqd9lreManUi,147813,4
0.734,0.49,4,-6.975,1,0.0363,0.125,0.0,0.122,0.408,139.928,audio_features,42kUY2Cvl9Fy9ccg30dx0j,spotify:track:42kUY2Cvl9Fy9ccg30dx0j,https://api.spotify.com/v1/tracks/42kUY2Cvl9Fy9ccg30dx0j,https://api.spotify.com/v1/audio-analysis/42kUY2Cvl9Fy9ccg30dx0j,125143,4
0.651,0.647,1,-7.475,0,0.338,0.525,6.37e-06,0.373,0.575,180.191,audio_features,2Cqr74oA90iffydKmgjwhp,spotify:track:2Cqr74oA90iffydKmgjwhp,https://api.spotify.com/v1/tracks/2Cqr74oA90iffydKmgjwhp,https://api.spotify.com/v1/audio-analysis/2Cqr74oA90iffydKmgjwhp,153778,4
0.639,0.482,8,-8.245,0,0.0341,0.439,0.0,0.135,0.394,69.451,audio_features,18wSH9W51fEBd9qrUAb9aW,spotify:track:18wSH9W51fEBd9qrUAb9aW,https://api.spotify.com/v1/tracks/18wSH9W51fEBd9qrUAb9aW,https://api.spotify.com/v1/audio-analysis/18wSH9W51fEBd9qrUAb9aW,156902,4
0.506,0.469,9,-7.73,0,0.0273,0.423,0.00309,0.263,0.127,139.904,audio_features,5ph81RVFFdHbOSw5KnrVkg,spotify:track:5ph81RVFFdHbOSw5KnrVkg,https://api.spotify.com/v1/tracks/5ph81RVFFdHbOSw5KnrVkg,https://api.spotify.com/v1/audio-analysis/5ph81RVFFdHbOSw5KnrVkg,157714,3
0.836,0.392,5,-9.161,0,0.206,0.3,1.08e-06,0.111,0.845,170.026,audio_features,5NywYiVJoblD7c5mU8RiC7,spotify:track:5NywYiVJoblD7c5mU8RiC7,https://api.spotify.com/v1/tracks/5NywYiVJoblD7c5mU8RiC7,https://api.spotify.com/v1/audio-analysis/5NywYiVJoblD7c5mU8RiC7,147218,4
0.528,0.541,2,-5.492,0,0.0398,0.804,0.0,0.216,0.363,82.686,audio_features,6wzMwD1OcvOGOUXfaUxrBq,spotify:track:6wzMwD1OcvOGOUXfaUxrBq,https://api.spotify.com/v1/tracks/6wzMwD1OcvOGOUXfaUxrBq,https://api.spotify.com/v1/audio-analysis/6wzMwD1OcvOGOUXfaUxrBq,208645,4
0.523,0.586,2,-6.875,0,0.0315,0.308,0.0,0.0902,0.232,88.067,audio_features,59s3vdfb5VbTwRI8STauz4,spotify:track:59s3vdfb5VbTwRI8STauz4,https://api.spotify.com/v1/tracks/59s3vdfb5VbTwRI8STauz4,https://api.spotify.com/v1/audio-analysis/59s3vdfb5VbTwRI8STauz4,222500,4
0.582,0.575,2,-7.392,0,0.0295,0.00169,0.0,0.143,0.27,127.979,audio_features,7vmfuiIz9VUdlHLrGzKYiS,spotify:track:7vmfuiIz9VUdlHLrGzKYiS,https://api.spotify.com/v1/tracks/7vmfuiIz9VUdlHLrGzKYiS,https://api.spotify.com/v1/audio-analysis/7vmfuiIz9VUdlHLrGzKYiS,186211,4
0.485,0.648,7,-8.083,1,0.0542,0.0152,0.0,0.397,0.214,159.936,audio_features,5hGP2YYWJ2aQurAttKFq96,spotify:track:5hGP2YYWJ2aQurAttKFq96,https://api.spotify.com/v1/tracks/5hGP2YYWJ2aQurAttKFq96,https://api.spotify.com/v1/audio-analysis/5hGP2YYWJ2aQurAttKFq96,231397,4
0.703,0.694,1,-6.926,1,0.0344,0.0168,0.0,0.262,0.891,89.943,audio_features,6geqK6Zfw9ucscb93RGRuT,spotify:track:6geqK6Zfw9ucscb93RGRuT,https://api.spotify.com/v1/tracks/6geqK6Zfw9ucscb93RGRuT,https://api.spotify.com/v1/audio-analysis/6geqK6Zfw9ucscb93RGRuT,146667,4
0.577,0.549,7,-7.299,0,0.0735,0.11,0.0,0.121,0.502,159.957,audio_features,7wfhyCYT9WSICvuKcQJrKn,spotify:track:7wfhyCYT9WSICvuKcQJrKn,https://api.spotify.com/v1/tracks/7wfhyCYT9WSICvuKcQJrKn,https://api.spotify.com/v1/audio-analysis/7wfhyCYT9WSICvuKcQJrKn,161156,4
0.556,0.755,1,-5.916,1,0.0294,0.0299,3.8e-05,0.131,0.236,160.064,audio_features,71uCqte3JyarHbQTGvOwvA,spotify:track:71uCqte3JyarHbQTGvOwvA,https://api.spotify.com/v1/tracks/71uCqte3JyarHbQTGvOwvA,https://api.spotify.com/v1/audio-analysis/71uCqte3JyarHbQTGvOwvA,171375,4
0.553,0.779,8,-6.453,1,0.0373,0.0422,0.0,0.0639,0.627,100.065,audio_features,7DXmhyG23q7NtkUIcenTPf,spotify:track:7DXmhyG23q7NtkUIcenTPf,https://api.spotify.com/v1/tracks/7DXmhyG23q7NtkUIcenTPf,https://api.spotify.com/v1/audio-analysis/7DXmhyG23q7NtkUIcenTPf,181238,4
0.702,0.019,2,-24.494,0,0.0823,0.821,0.00257,0.137,0.331,68.757,audio_features,6RG9lg5pFDdfLNMxWTz5Of,spotify:track:6RG9lg5pFDdfLNMxWTz5Of,https://api.spotify.com/v1/tracks/6RG9lg5pFDdfLNMxWTz5Of,https://api.spotify.com/v1/audio-analysis/6RG9lg5pFDdfLNMxWTz5Of,158136,4
0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,audio_features,7bCfHiRcfUjG0YVVNUL7Ve,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/tracks/7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/audio-analysis/7bCfHiRcfUjG0YVVNUL7Ve,105176,4
0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,audio_features,65gLJGey4u4KFFqoC5fzFJ,spotify:track:65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/tracks/65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/audio-analysis/65gLJGey4u4KFFqoC5fzFJ,203187,4
0.609,0.619,11,-5.677,1,0.311,0.749,0.0,0.264,0.689,179.71,audio_features,3M214U0mwSm041GsQR3nrO,spotify:track:3M214U0mwSm041GsQR3nrO,https://api.spotify.com/v1/tracks/3M214U0mwSm041GsQR3nrO,https://api.spotify.com/v1/audio-analysis/3M214U0mwSm041GsQR3nrO,168067,4
0.729,0.628,5,-5.325,1,0.312,0.118,0.0,0.575,0.803,82.637,audio_features,1FsS2PXWwWaE7jHmfxFArC,spotify:track:1FsS2PXWwWaE7jHmfxFArC,https://api.spotify.com/v1/tracks/1FsS2PXWwWaE7jHmfxFArC,https://api.spotify.com/v1/audio-analysis/1FsS2PXWwWaE7jHmfxFArC,88139,4
0.848,0.898,1,-8.702,1,0.0915,0.0651,2.26e-05,0.062,0.897,134.93,audio_features,1EbUvGMGNtR5VoJOXDwgm6,spotify:track:1EbUvGMGNtR5VoJOXDwgm6,https://api.spotify.com/v1/tracks/1EbUvGMGNtR5VoJOXDwgm6,https://api.spotify.com/v1/audio-analysis/1EbUvGMGNtR5VoJOXDwgm6,120463,4
0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,audio_features,3u1FiuSpfsgVnekEMXgMwJ,spotify:track:3u1FiuSpfsgVnekEMXgMwJ,https://api.spotify.com/v1/tracks/3u1FiuSpfsgVnekEMXgMwJ,https://api.spotify.com/v1/audio-analysis/3u1FiuSpfsgVnekEMXgMwJ,189027,4
0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,audio_features,4W8sUeokQKfHt1uTXp0Jq0,spotify:track:4W8sUeokQKfHt1uTXp0Jq0,https://api.spotify.com/v1/tracks/4W8sUeokQKfHt1uTXp0Jq0,https://api.spotify.com/v1/audio-analysis/4W8sUeokQKfHt1uTXp0Jq0,200673,4
0.668,0.705,0,-5.905,0,0.0403,0.361,0.0,0.399,0.454,110.088,audio_features,7LbAqsgXLBdzXmMEXgCfxc,spotify:track:7LbAqsgXLBdzXmMEXgCfxc,https://api.spotify.com/v1/tracks/7LbAqsgXLBdzXmMEXgCfxc,https://api.spotify.com/v1/audio-analysis/7LbAqsgXLBdzXmMEXgCfxc,124364,4
0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,audio_features,4oaU0fMSg3n9kqOwmLPVhH,spotify:track:4oaU0fMSg3n9kqOwmLPVhH,https://api.spotify.com/v1/tracks/4oaU0fMSg3n9kqOwmLPVhH,https://api.spotify.com/v1/audio-analysis/4oaU0fMSg3n9kqOwmLPVhH,211027,4
0.655,0.86,0,-3.538,0,0.176,0.136,0.0,0.955,0.795,117.433,audio_features,71KaNgCTNC2J5foUoO06wF,spotify:track:71KaNgCTNC2J5foUoO06wF,https://api.spotify.com/v1/tracks/71KaNgCTNC2J5foUoO06wF,https://api.spotify.com/v1/audio-analysis/71KaNgCTNC2J5foUoO06wF,186896,4
0.419,0.707,9,-6.488,1,0.0499,0.0174,0.0,0.157,0.37,177.551,audio_features,4ochm99Pc9wVHnHIY3cqxb,spotify:track:4ochm99Pc9wVHnHIY3cqxb,https://api.spotify.com/v1/tracks/4ochm99Pc9wVHnHIY3cqxb,https://api.spotify.com/v1/audio-analysis/4ochm99Pc9wVHnHIY3cqxb,169760,4
0.719,0.441,6,-6.266,0,0.172,0.359,0.0,0.163,0.504,133.019,audio_features,6bsGUcHX3dlouSNvMYH8Pk,spotify:track:6bsGUcHX3dlouSNvMYH8Pk,https://api.spotify.com/v1/tracks/6bsGUcHX3dlouSNvMYH8Pk,https://api.spotify.com/v1/audio-analysis/6bsGUcHX3dlouSNvMYH8Pk,196341,4
0.711,0.319,5,-12.449,0,0.0405,0.803,0.000685,0.128,0.562,118.211,audio_features,0beWCYCF0GNmEI9zhzM800,spotify:track:0beWCYCF0GNmEI9zhzM800,https://api.spotify.com/v1/tracks/0beWCYCF0GNmEI9zhzM800,https://api.spotify.com/v1/audio-analysis/0beWCYCF0GNmEI9zhzM800,163500,4
0.402,0.328,4,-5.545,0,0.0526,0.94,0.0,0.196,0.556,69.793,audio_features,15dEN9B76TJ6GIBDVn3ShS,spotify:track:15dEN9B76TJ6GIBDVn3ShS,https://api.spotify.com/v1/tracks/15dEN9B76TJ6GIBDVn3ShS,https://api.spotify.com/v1/audio-analysis/15dEN9B76TJ6GIBDVn3ShS,231826,3
0.515,0.175,7,-17.554,0,0.0381,0.926,0.64,0.115,0.27,128.31,audio_features,27yqu7C5yhhKKnc3pCB7TF,spotify:track:27yqu7C5yhhKKnc3pCB7TF,https://api.spotify.com/v1/tracks/27yqu7C5yhhKKnc3pCB7TF,https://api.spotify.com/v1/audio-analysis/27yqu7C5yhhKKnc3pCB7TF,217389,4
0.766,0.673,5,-5.066,0,0.239,0.00286,0.000594,0.486,0.705,84.947,audio_features,30uCmqegKQnH5AbOE51gPD,spotify:track:30uCmqegKQnH5AbOE51gPD,https://api.spotify.com/v1/tracks/30uCmqegKQnH5AbOE51gPD,https://api.spotify.com/v1/audio-analysis/30uCmqegKQnH5AbOE51gPD,169413,4
0.675,0.359,3,-5.157,1,0.108,0.614,0.0,0.137,0.792,191.903,audio_features,54OBgO0Xwu20Jak9TMXbR7,spotify:track:54OBgO0Xwu20Jak9TMXbR7,https://api.spotify.com/v1/tracks/54OBgO0Xwu20Jak9TMXbR7,https://api.spotify.com/v1/audio-analysis/54OBgO0Xwu20Jak9TMXbR7,155333,4
0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,audio_features,0OI7AFifLSoGzpb8bdBLLV,spotify:track:0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805,4
0.665,0.527,2,-8.588,0,0.429,0.663,0.0,0.306,0.219,94.711,audio_features,3s44Qv8x974tm0ueLexMWN,spotify:track:3s44Qv8x974tm0ueLexMWN,https://api.spotify.com/v1/tracks/3s44Qv8x974tm0ueLexMWN,https://api.spotify.com/v1/audio-analysis/3s44Qv8x974tm0ueLexMWN,275999,3
0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,audio_features,0cQVqPuHQP4KEwc7ZUQmj6,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/tracks/0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/audio-analysis/0cQVqPuHQP4KEwc7ZUQmj6,240427,4
0.377,0.181,4,-17.553,0,0.0291,0.731,1.17e-06,0.17,0.349,160.002,audio_features,6Z9NLMMi3zk2K3sEPJhcOZ,spotify:track:6Z9NLMMi3zk2K3sEPJhcOZ,https://api.spotify.com/v1/tracks/6Z9NLMMi3zk2K3sEPJhcOZ,https://api.spotify.com/v1/audio-analysis/6Z9NLMMi3zk2K3sEPJhcOZ,181000,3
0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,audio_features,2SL6oP2YAEQbqsrkOzRGO4,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/tracks/2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,269554,4
0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,audio_features,4pt5fDVTg5GhEvEtlz9dKk,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4
0.624,0.66,2,-12.779,1,0.0569,0.797,0.786,0.114,0.871,110.021,audio_features,1jDMi92a9zNQuPD3uPMkla,spotify:track:1jDMi92a9zNQuPD3uPMkla,https://api.spotify.com/v1/tracks/1jDMi92a9zNQuPD3uPMkla,https://api.spotify.com/v1/audio-analysis/1jDMi92a9zNQuPD3uPMkla,57818,3
0.753,0.072,7,-22.315,0,0.0727,0.922,0.00378,0.117,0.493,132.014,audio_features,6IQpILypwTAYtnbnTbt4ic,spotify:track:6IQpILypwTAYtnbnTbt4ic,https://api.spotify.com/v1/tracks/6IQpILypwTAYtnbnTbt4ic,https://api.spotify.com/v1/audio-analysis/6IQpILypwTAYtnbnTbt4ic,167273,4
0.815,0.697,7,-9.57,1,0.219,0.778,0.000398,0.102,0.147,97.987,audio_features,6ATqL4f1nFWwASrWi8nF6e,spotify:track:6ATqL4f1nFWwASrWi8nF6e,https://api.spotify.com/v1/tracks/6ATqL4f1nFWwASrWi8nF6e,https://api.spotify.com/v1/audio-analysis/6ATqL4f1nFWwASrWi8nF6e,129796,4
0.64,0.857,6,-4.687,1,0.161,0.154,0.0,0.151,0.713,181.979,audio_features,0w9SSLVuq8ZlCdrfEuqQ6z,spotify:track:0w9SSLVuq8ZlCdrfEuqQ6z,https://api.spotify.com/v1/tracks/0w9SSLVuq8ZlCdrfEuqQ6z,https://api.spotify.com/v1/audio-analysis/0w9SSLVuq8ZlCdrfEuqQ6z,224040,4
0.661,0.743,0,-6.224,0,0.0292,0.0758,0.0,0.318,0.577,139.959,audio_features,4n19ZKX7g2DtVBccLO60OH,spotify:track:4n19ZKX7g2DtVBccLO60OH,https://api.spotify.com/v1/tracks/4n19ZKX7g2DtVBccLO60OH,https://api.spotify.com/v1/audio-analysis/4n19ZKX7g2DtVBccLO60OH,135432,4
0.562,0.79,11,-5.183,1,0.0295,0.0561,7.65e-06,0.107,0.567,142.028,audio_features,7xFsqY4lzsTdHBz9VCAto2,spotify:track:7xFsqY4lzsTdHBz9VCAto2,https://api.spotify.com/v1/tracks/7xFsqY4lzsTdHBz9VCAto2,https://api.spotify.com/v1/audio-analysis/7xFsqY4lzsTdHBz9VCAto2,205776,4
0.754,0.603,5,-4.473,0,0.0445,0.129,0.0,0.443,0.766,89.976,audio_features,57Cmwk9oZjTrFVrkBCmexZ,spotify:track:57Cmwk9oZjTrFVrkBCmexZ,https://api.spotify.com/v1/tracks/57Cmwk9oZjTrFVrkBCmexZ,https://api.spotify.com/v1/audio-analysis/57Cmwk9oZjTrFVrkBCmexZ,181320,4
0.723,0.751,9,-5.233,0,0.045,0.412,0.0,0.068,0.642,126.999,audio_features,4yZEX3NsnXfobmZ0m8ZO4Y,spotify:track:4yZEX3NsnXfobmZ0m8ZO4Y,https://api.spotify.com/v1/tracks/4yZEX3NsnXfobmZ0m8ZO4Y,https://api.spotify.com/v1/audio-analysis/4yZEX3NsnXfobmZ0m8ZO4Y,190849,4
0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4
0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,audio_features,7aGyRfJWtLqgJaZoG9lJhE,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/tracks/7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/audio-analysis/7aGyRfJWtLqgJaZoG9lJhE,136839,4
0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,audio_features,1ChulFMnwxoD74Me8eX2TU,spotify:track:1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/tracks/1ChulFMnwxoD74Me8eX2TU,https://api.spotify.com/v1/audio-analysis/1ChulFMnwxoD74Me8eX2TU,195147,4
0.838,0.305,7,-15.187,1,0.4,0.000315,0.909,0.107,0.27,153.905,audio_features,59qDYPtVKQhjQFNzzqIWnP,spotify:track:59qDYPtVKQhjQFNzzqIWnP,https://api.spotify.com/v1/tracks/59qDYPtVKQhjQFNzzqIWnP,https://api.spotify.com/v1/audio-analysis/59qDYPtVKQhjQFNzzqIWnP,67587,4
0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,audio_features,5NvOZCjZaGGGL597exlQWv,spotify:track:5NvOZCjZaGGGL597exlQWv,https://api.spotify.com/v1/tracks/5NvOZCjZaGGGL597exlQWv,https://api.spotify.com/v1/audio-analysis/5NvOZCjZaGGGL597exlQWv,249587,3
0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,audio_features,4blPH3Uy89WnOnYlIv7Ev4,spotify:track:4blPH3Uy89WnOnYlIv7Ev4,https://api.spotify.com/v1/tracks/4blPH3Uy89WnOnYlIv7Ev4,https://api.spotify.com/v1/audio-analysis/4blPH3Uy89WnOnYlIv7Ev4,194165,4
0.839,0.725,1,-6.493,1,0.301,0.184,0.0,0.296,0.809,120.022,audio_features,5Ft0vhiOfvEbrVhW3HYuTd,spotify:track:5Ft0vhiOfvEbrVhW3HYuTd,https://api.spotify.com/v1/tracks/5Ft0vhiOfvEbrVhW3HYuTd,https://api.spotify.com/v1/audio-analysis/5Ft0vhiOfvEbrVhW3HYuTd,140500,4
