danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.553,0.813,1,-7.881,1,0.0453,0.000626,0.0376,0.0917,0.33,133.901,audio_features,4unBhOKiWiOWyY3Q3GS0bw,spotify:track:4unBhOKiWiOWyY3Q3GS0bw,https://api.spotify.com/v1/tracks/4unBhOKiWiOWyY3Q3GS0bw,https://api.spotify.com/v1/audio-analysis/4unBhOKiWiOWyY3Q3GS0bw,335093,4
0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,audio_features,2SUpC3UgKwLVOS2FtZif9N,spotify:track:2SUpC3UgKwLVOS2FtZif9N,https://api.spotify.com/v1/tracks/2SUpC3UgKwLVOS2FtZif9N,https://api.spotify.com/v1/audio-analysis/2SUpC3UgKwLVOS2FtZif9N,322093,4
0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,audio_features,1PhLYngBKbeDtdmDzCg3Pb,spotify:track:1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/tracks/1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,323933,4
0.497,0.975,10,-3.218,0,0.0887,3.4e-05,0.132,0.106,0.498,104.25,audio_features,4Z3vHFy2hJJjOWQ7WnaXwu,spotify:track:4Z3vHFy2hJJjOWQ7WnaXwu,https://api.spotify.com/v1/tracks/4Z3vHFy2hJJjOWQ7WnaXwu,https://api.spotify.com/v1/audio-analysis/4Z3vHFy2hJJjOWQ7WnaXwu,226400,3
0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.342,audio_features,78oF7KjxHMJHtiwgc2I3rw,spotify:track:78oF7KjxHMJHtiwgc2I3rw,https://api.spotify.com/v1/tracks/78oF7KjxHMJHtiwgc2I3rw,https://api.spotify.com/v1/audio-analysis/78oF7KjxHMJHtiwgc2I3rw,168000,3
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4
0.347,0.948,9,-6.098,1,0.101,0.0245,6.6e-05,0.154,0.222,158.202,audio_features,3ofHxyM8U5B2o8JHffaOLa,spotify:track:3ofHxyM8U5B2o8JHffaOLa,https://api.spotify.com/v1/tracks/3ofHxyM8U5B2o8JHffaOLa,https://api.spotify.com/v1/audio-analysis/3ofHxyM8U5B2o8JHffaOLa,320933,4
0.539,0.778,0,-11.233,1,0.0442,0.133,0.0135,0.027,0.813,109.865,audio_features,6cdLlECd80adBM3fgEk9Km,spotify:track:6cdLlECd80adBM3fgEk9Km,https://api.spotify.com/v1/tracks/6cdLlECd80adBM3fgEk9Km,https://api.spotify.com/v1/audio-analysis/6cdLlECd80adBM3fgEk9Km,317000,4
0.392,0.966,9,-3.863,1,0.172,0.00132,0.0473,0.239,0.0764,139.83,audio_features,7eDtl2KToh99gXNRRfuY9l,spotify:track:7eDtl2KToh99gXNRRfuY9l,https://api.spotify.com/v1/tracks/7eDtl2KToh99gXNRRfuY9l,https://api.spotify.com/v1/audio-analysis/7eDtl2KToh99gXNRRfuY9l,215227,4
0.415,0.703,6,-4.978,1,0.0359,0.00272,0.0,0.099,0.202,179.901,audio_features,2KY2OXni8opKrFSMA3PJ7F,spotify:track:2KY2OXni8opKrFSMA3PJ7F,https://api.spotify.com/v1/tracks/2KY2OXni8opKrFSMA3PJ7F,https://api.spotify.com/v1/audio-analysis/2KY2OXni8opKrFSMA3PJ7F,200573,4
0.322,0.458,9,-15.652,1,0.169,0.0146,0.00274,0.103,0.35,81.797,audio_features,5iiadi85b2MArbziJVTsEv,spotify:track:5iiadi85b2MArbziJVTsEv,https://api.spotify.com/v1/tracks/5iiadi85b2MArbziJVTsEv,https://api.spotify.com/v1/audio-analysis/5iiadi85b2MArbziJVTsEv,404493,4
0.296,0.871,4,-9.181,1,0.0516,0.00933,0.428,0.43,0.604,172.725,audio_features,67arMcWgoOQhSrF3PC5ajX,spotify:track:67arMcWgoOQhSrF3PC5ajX,https://api.spotify.com/v1/tracks/67arMcWgoOQhSrF3PC5ajX,https://api.spotify.com/v1/audio-analysis/67arMcWgoOQhSrF3PC5ajX,134933,4
0.685,0.802,4,-7.095,0,0.0444,0.00685,0.83,0.116,0.623,124.173,audio_features,5TzPzFtkhJvDPUmSlfqm3s,spotify:track:5TzPzFtkhJvDPUmSlfqm3s,https://api.spotify.com/v1/tracks/5TzPzFtkhJvDPUmSlfqm3s,https://api.spotify.com/v1/audio-analysis/5TzPzFtkhJvDPUmSlfqm3s,343333,4
0.549,0.941,6,-4.802,0,0.0521,3.74e-05,1.45e-06,0.214,0.581,130.009,audio_features,297d7PwfSFHQXCjqqDXQT2,spotify:track:297d7PwfSFHQXCjqqDXQT2,https://api.spotify.com/v1/tracks/297d7PwfSFHQXCjqqDXQT2,https://api.spotify.com/v1/audio-analysis/297d7PwfSFHQXCjqqDXQT2,288520,4
0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,audio_features,3qT4bUD1MaWpGrTwcvguhb,spotify:track:3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/tracks/3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/audio-analysis/3qT4bUD1MaWpGrTwcvguhb,295387,4
0.507,0.82,4,-10.443,1,0.0338,0.0137,0.0897,0.176,0.558,148.105,audio_features,0iMavJDtNbTJBf0b2oV9E0,spotify:track:0iMavJDtNbTJBf0b2oV9E0,https://api.spotify.com/v1/tracks/0iMavJDtNbTJBf0b2oV9E0,https://api.spotify.com/v1/audio-analysis/0iMavJDtNbTJBf0b2oV9E0,266533,4
0.527,0.782,8,-8.734,1,0.0417,0.741,0.545,0.153,0.961,87.347,audio_features,1Rm9HY2oV8hRECzb8FypF0,spotify:track:1Rm9HY2oV8hRECzb8FypF0,https://api.spotify.com/v1/tracks/1Rm9HY2oV8hRECzb8FypF0,https://api.spotify.com/v1/audio-analysis/1Rm9HY2oV8hRECzb8FypF0,297600,4
0.2,0.809,7,-3.471,0,0.0621,0.00895,0.0,0.343,0.41,94.031,audio_features,7MO65ngVJZ5IQoJNJEzk7x,spotify:track:7MO65ngVJZ5IQoJNJEzk7x,https://api.spotify.com/v1/tracks/7MO65ngVJZ5IQoJNJEzk7x,https://api.spotify.com/v1/audio-analysis/7MO65ngVJZ5IQoJNJEzk7x,203133,4
0.15,0.771,9,-6.38,1,0.0486,5.19e-06,0.00806,0.202,0.156,136.421,audio_features,0QRyhQU9vQI4Mn03fC6Qlz,spotify:track:0QRyhQU9vQI4Mn03fC6Qlz,https://api.spotify.com/v1/tracks/0QRyhQU9vQI4Mn03fC6Qlz,https://api.spotify.com/v1/audio-analysis/0QRyhQU9vQI4Mn03fC6Qlz,388787,4
0.202,0.972,1,0.338,1,0.166,0.12,0.00852,0.957,0.15,68.656,audio_features,4U5BHTyi5aLn6cU0Lcgb0X,spotify:track:4U5BHTyi5aLn6cU0Lcgb0X,https://api.spotify.com/v1/tracks/4U5BHTyi5aLn6cU0Lcgb0X,https://api.spotify.com/v1/audio-analysis/4U5BHTyi5aLn6cU0Lcgb0X,180878,4
0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,5qFxuUIAwJlzO60vqOiL7y,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
0.458,0.745,9,-6.102,1,0.0316,0.00448,0.0102,0.125,0.632,172.719,audio_features,6DW7MN6DCVvTDjtcL5IM9a,spotify:track:6DW7MN6DCVvTDjtcL5IM9a,https://api.spotify.com/v1/tracks/6DW7MN6DCVvTDjtcL5IM9a,https://api.spotify.com/v1/audio-analysis/6DW7MN6DCVvTDjtcL5IM9a,286160,4
0.568,0.663,1,-6.876,1,0.0376,0.00031,0.147,0.0983,0.348,118.938,audio_features,47T9LQ6V4NAT34m07lu0Bs,spotify:track:47T9LQ6V4NAT34m07lu0Bs,https://api.spotify.com/v1/tracks/47T9LQ6V4NAT34m07lu0Bs,https://api.spotify.com/v1/audio-analysis/47T9LQ6V4NAT34m07lu0Bs,289640,4
0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,audio_features,6rkeaQRCWZxwkjhyqgxjXi,spotify:track:6rkeaQRCWZxwkjhyqgxjXi,https://api.spotify.com/v1/tracks/6rkeaQRCWZxwkjhyqgxjXi,https://api.spotify.com/v1/audio-analysis/6rkeaQRCWZxwkjhyqgxjXi,237347,4
0.467,0.935,10,-4.125,0,0.107,0.000578,4.06e-05,0.557,0.382,85.004,audio_features,55BYnMUhDNtRo4HLvay6hk,spotify:track:55BYnMUhDNtRo4HLvay6hk,https://api.spotify.com/v1/tracks/55BYnMUhDNtRo4HLvay6hk,https://api.spotify.com/v1/audio-analysis/55BYnMUhDNtRo4HLvay6hk,186973,4
0.451,0.822,1,-5.788,0,0.0542,0.000399,0.000449,0.153,0.524,164.094,audio_features,15niYbmRN5e6Hi3ZNVMUKN,spotify:track:15niYbmRN5e6Hi3ZNVMUKN,https://api.spotify.com/v1/tracks/15niYbmRN5e6Hi3ZNVMUKN,https://api.spotify.com/v1/audio-analysis/15niYbmRN5e6Hi3ZNVMUKN,210965,4
0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,1aDLUzCyYpRXgrjwUWzV2X,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4
0.754,0.621,2,-11.369,1,0.0964,0.392,0.0,0.0457,0.767,120.339,audio_features,7dEQgmYcZSVWsHmutkOLDF,spotify:track:7dEQgmYcZSVWsHmutkOLDF,https://api.spotify.com/v1/tracks/7dEQgmYcZSVWsHmutkOLDF,https://api.spotify.com/v1/audio-analysis/7dEQgmYcZSVWsHmutkOLDF,255307,4
0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,audio_features,7o2CTH4ctstm8TNelqjb51,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,audio_features,0FLBNqc5oAiTt4J2e3fe3y,spotify:track:0FLBNqc5oAiTt4J2e3fe3y,https://api.spotify.com/v1/tracks/0FLBNqc5oAiTt4J2e3fe3y,https://api.spotify.com/v1/audio-analysis/0FLBNqc5oAiTt4J2e3fe3y,303920,4
0.198,0.977,3,-3.499,0,0.173,0.00131,4.62e-05,0.23,0.351,195.795,audio_features,2VGQ342iuqj6aSaYbyBQVJ,spotify:track:2VGQ342iuqj6aSaYbyBQVJ,https://api.spotify.com/v1/tracks/2VGQ342iuqj6aSaYbyBQVJ,https://api.spotify.com/v1/audio-analysis/2VGQ342iuqj6aSaYbyBQVJ,199387,4
0.563,0.734,7,-6.207,0,0.038,0.0123,0.0,0.102,0.231,115.983,audio_features,7FQvFYg88JndjHvd5tBxwI,spotify:track:7FQvFYg88JndjHvd5tBxwI,https://api.spotify.com/v1/tracks/7FQvFYg88JndjHvd5tBxwI,https://api.spotify.com/v1/audio-analysis/7FQvFYg88JndjHvd5tBxwI,302533,4
0.578,0.977,6,-5.457,1,0.131,4.45e-05,0.138,0.268,0.318,139.949,audio_features,71l3qG9k5vc30vWN4p6HUa,spotify:track:71l3qG9k5vc30vWN4p6HUa,https://api.spotify.com/v1/tracks/71l3qG9k5vc30vWN4p6HUa,https://api.spotify.com/v1/audio-analysis/71l3qG9k5vc30vWN4p6HUa,254613,5
0.414,0.737,7,-8.662,1,0.0478,0.344,0.00172,0.67,0.75,100.12,audio_features,2fsFnXtYfu3xkz9QXj1pZs,spotify:track:2fsFnXtYfu3xkz9QXj1pZs,https://api.spotify.com/v1/tracks/2fsFnXtYfu3xkz9QXj1pZs,https://api.spotify.com/v1/audio-analysis/2fsFnXtYfu3xkz9QXj1pZs,277133,4
0.569,0.766,7,-6.631,1,0.0338,0.000118,1.53e-05,0.0945,0.112,106.053,audio_features,5V4uemq7LdqyjnfI0zdXkr,spotify:track:5V4uemq7LdqyjnfI0zdXkr,https://api.spotify.com/v1/tracks/5V4uemq7LdqyjnfI0zdXkr,https://api.spotify.com/v1/audio-analysis/5V4uemq7LdqyjnfI0zdXkr,194653,4
0.247,0.942,0,-2.796,1,0.0691,0.00408,1.72e-06,0.0864,0.601,94.094,audio_features,5EAqdVQ4SxklvmuFYHh9nK,spotify:track:5EAqdVQ4SxklvmuFYHh9nK,https://api.spotify.com/v1/tracks/5EAqdVQ4SxklvmuFYHh9nK,https://api.spotify.com/v1/audio-analysis/5EAqdVQ4SxklvmuFYHh9nK,200827,4
0.32,0.91,9,-5.321,1,0.114,0.000997,0.0,0.16,0.22,165.943,audio_features,5BrxQCdse2b424hlurCvGz,spotify:track:5BrxQCdse2b424hlurCvGz,https://api.spotify.com/v1/tracks/5BrxQCdse2b424hlurCvGz,https://api.spotify.com/v1/audio-analysis/5BrxQCdse2b424hlurCvGz,214373,4
0.454,0.847,0,-10.981,0,0.115,0.00953,0.000285,0.15,0.317,90.291,audio_features,3IjrDeaVRFEi3GgHI5xyjX,spotify:track:3IjrDeaVRFEi3GgHI5xyjX,https://api.spotify.com/v1/tracks/3IjrDeaVRFEi3GgHI5xyjX,https://api.spotify.com/v1/audio-analysis/3IjrDeaVRFEi3GgHI5xyjX,227467,4
0.45,0.993,6,-4.994,1,0.139,2.79e-06,0.579,0.156,0.118,119.865,audio_features,0cEZ1p68dXFoN5diP3aEEV,spotify:track:0cEZ1p68dXFoN5diP3aEEV,https://api.spotify.com/v1/tracks/0cEZ1p68dXFoN5diP3aEEV,https://api.spotify.com/v1/audio-analysis/0cEZ1p68dXFoN5diP3aEEV,215249,4
0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,audio_features,65f3M1uGKcxbCpXP3KLUOm,spotify:track:65f3M1uGKcxbCpXP3KLUOm,https://api.spotify.com/v1/tracks/65f3M1uGKcxbCpXP3KLUOm,https://api.spotify.com/v1/audio-analysis/65f3M1uGKcxbCpXP3KLUOm,229973,4
0.515,0.878,6,-4.307,0,0.0307,0.00386,0.00496,0.205,0.32,90.005,audio_features,2Q7aoJBtUdoxUr95AZ6EUP,spotify:track:2Q7aoJBtUdoxUr95AZ6EUP,https://api.spotify.com/v1/tracks/2Q7aoJBtUdoxUr95AZ6EUP,https://api.spotify.com/v1/audio-analysis/2Q7aoJBtUdoxUr95AZ6EUP,360427,4
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4
0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,audio_features,6LbbHFEajG9e4m0G3L47c4,spotify:track:6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/tracks/6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/audio-analysis/6LbbHFEajG9e4m0G3L47c4,180943,4
0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,audio_features,4ClGNWLK9vZMBtO0CpnyOE,spotify:track:4ClGNWLK9vZMBtO0CpnyOE,https://api.spotify.com/v1/tracks/4ClGNWLK9vZMBtO0CpnyOE,https://api.spotify.com/v1/audio-analysis/4ClGNWLK9vZMBtO0CpnyOE,287067,4
0.655,0.431,2,-15.18,0,0.032,0.343,9.5e-06,0.0711,0.941,124.588,audio_features,2LXISHBkx8FyoxCBkckh19,spotify:track:2LXISHBkx8FyoxCBkckh19,https://api.spotify.com/v1/tracks/2LXISHBkx8FyoxCBkckh19,https://api.spotify.com/v1/audio-analysis/2LXISHBkx8FyoxCBkckh19,357042,4
0.47,0.796,8,-3.277,0,0.0336,0.362,1.1e-06,0.133,0.215,113.108,audio_features,1VNWaY3uNfoeWqb5U8x2QX,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/tracks/1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/audio-analysis/1VNWaY3uNfoeWqb5U8x2QX,167907,3
0.352,0.909,2,-4.732,0,0.0957,0.000438,1.1e-05,0.219,0.261,157.898,audio_features,5dFXARIDXQVBHHeskTyDPH,spotify:track:5dFXARIDXQVBHHeskTyDPH,https://api.spotify.com/v1/tracks/5dFXARIDXQVBHHeskTyDPH,https://api.spotify.com/v1/audio-analysis/5dFXARIDXQVBHHeskTyDPH,254667,4
0.663,0.977,0,-3.024,1,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,audio_features,6wO0vMRAJB0r1lEWBJZNOq,spotify:track:6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/tracks/6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/audio-analysis/6wO0vMRAJB0r1lEWBJZNOq,219253,4
0.578,0.973,0,-3.438,1,0.131,0.000946,2.82e-06,0.918,0.252,115.004,audio_features,5FozEU6hIuvv3jl1y3dyDO,spotify:track:5FozEU6hIuvv3jl1y3dyDO,https://api.spotify.com/v1/tracks/5FozEU6hIuvv3jl1y3dyDO,https://api.spotify.com/v1/audio-analysis/5FozEU6hIuvv3jl1y3dyDO,192027,4
0.534,0.933,5,-5.027,1,0.0705,0.000405,3.7e-05,0.0771,0.594,95.015,audio_features,7bQhpti0llu0DyxrBLEPTb,spotify:track:7bQhpti0llu0DyxrBLEPTb,https://api.spotify.com/v1/tracks/7bQhpti0llu0DyxrBLEPTb,https://api.spotify.com/v1/audio-analysis/7bQhpti0llu0DyxrBLEPTb,208507,4
0.256,0.916,5,-3.383,0,0.0761,1.09e-05,1.01e-05,0.208,0.41,169.11,audio_features,2G1xOn9PhRgi63XWp2ToZx,spotify:track:2G1xOn9PhRgi63XWp2ToZx,https://api.spotify.com/v1/tracks/2G1xOn9PhRgi63XWp2ToZx,https://api.spotify.com/v1/audio-analysis/2G1xOn9PhRgi63XWp2ToZx,238907,4
0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,audio_features,60rHc4AkLlP4XVSATvBb6K,spotify:track:60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/tracks/60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/audio-analysis/60rHc4AkLlP4XVSATvBb6K,183507,4
0.479,0.309,11,-14.751,0,0.0299,0.153,0.22,0.134,0.182,127.155,audio_features,7Fg4jpwpkdkGCvq1rrXnvx,spotify:track:7Fg4jpwpkdkGCvq1rrXnvx,https://api.spotify.com/v1/tracks/7Fg4jpwpkdkGCvq1rrXnvx,https://api.spotify.com/v1/audio-analysis/7Fg4jpwpkdkGCvq1rrXnvx,379213,4
0.428,0.923,4,-4.121,1,0.162,0.00221,0.496,0.105,0.0469,140.224,audio_features,1nrBdOAOF6H5qpWfosJUbF,spotify:track:1nrBdOAOF6H5qpWfosJUbF,https://api.spotify.com/v1/tracks/1nrBdOAOF6H5qpWfosJUbF,https://api.spotify.com/v1/audio-analysis/1nrBdOAOF6H5qpWfosJUbF,256293,3
0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,audio_features,5MMnwYs0hIxkENRsbkWJ2G,spotify:track:5MMnwYs0hIxkENRsbkWJ2G,https://api.spotify.com/v1/tracks/5MMnwYs0hIxkENRsbkWJ2G,https://api.spotify.com/v1/audio-analysis/5MMnwYs0hIxkENRsbkWJ2G,340742,4
