danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.364,0.865,2,-7.328,1,0.114,0.247,0.0209,0.0936,0.554,111.15,audio_features,0xKcrFF5ed7U4EPdG6vE4f,spotify:track:0xKcrFF5ed7U4EPdG6vE4f,https://api.spotify.com/v1/tracks/0xKcrFF5ed7U4EPdG6vE4f,https://api.spotify.com/v1/audio-analysis/0xKcrFF5ed7U4EPdG6vE4f,265587,4
0.426,0.888,5,-5.052,0,0.21,0.693,0.00117,0.339,0.541,116.267,audio_features,6p5RohbRLDSjeERMZ90hMg,spotify:track:6p5RohbRLDSjeERMZ90hMg,https://api.spotify.com/v1/tracks/6p5RohbRLDSjeERMZ90hMg,https://api.spotify.com/v1/audio-analysis/6p5RohbRLDSjeERMZ90hMg,272840,4
0.409,0.331,1,-15.47,1,0.219,0.565,0.00199,0.0896,0.198,56.048,audio_features,11tIPf6hU1RF5Z3gm2o2rU,spotify:track:11tIPf6hU1RF5Z3gm2o2rU,https://api.spotify.com/v1/tracks/11tIPf6hU1RF5Z3gm2o2rU,https://api.spotify.com/v1/audio-analysis/11tIPf6hU1RF5Z3gm2o2rU,115280,5
0.659,0.635,10,-10.569,0,0.202,0.603,0.0214,0.172,0.413,144.965,audio_features,4oarDDCWsSnX2WOIRKuQo1,spotify:track:4oarDDCWsSnX2WOIRKuQo1,https://api.spotify.com/v1/tracks/4oarDDCWsSnX2WOIRKuQo1,https://api.spotify.com/v1/audio-analysis/4oarDDCWsSnX2WOIRKuQo1,177867,4
0.643,0.697,8,-7.192,1,0.0568,0.203,0.00525,0.15,0.824,116.395,audio_features,2YtVzmZzew1ILUdNueyWd7,spotify:track:2YtVzmZzew1ILUdNueyWd7,https://api.spotify.com/v1/tracks/2YtVzmZzew1ILUdNueyWd7,https://api.spotify.com/v1/audio-analysis/2YtVzmZzew1ILUdNueyWd7,182547,4
0.405,0.902,7,-5.9,1,0.121,0.216,0.0633,0.468,0.589,151.838,audio_features,1ToNKcpVRTxzAgRiywifMt,spotify:track:1ToNKcpVRTxzAgRiywifMt,https://api.spotify.com/v1/tracks/1ToNKcpVRTxzAgRiywifMt,https://api.spotify.com/v1/audio-analysis/1ToNKcpVRTxzAgRiywifMt,108373,4
0.39,0.648,8,-9.789,1,0.137,0.00428,0.0531,0.689,0.493,103.496,audio_features,0J3CHAStO3pNGTnYnxKZod,spotify:track:0J3CHAStO3pNGTnYnxKZod,https://api.spotify.com/v1/tracks/0J3CHAStO3pNGTnYnxKZod,https://api.spotify.com/v1/audio-analysis/0J3CHAStO3pNGTnYnxKZod,334520,3
0.477,0.883,6,-5.889,1,0.291,0.0414,0.0,0.239,0.794,130.168,audio_features,2Fu2CXFkfiKKXPGtbDDlvj,spotify:track:2Fu2CXFkfiKKXPGtbDDlvj,https://api.spotify.com/v1/tracks/2Fu2CXFkfiKKXPGtbDDlvj,https://api.spotify.com/v1/audio-analysis/2Fu2CXFkfiKKXPGtbDDlvj,168240,4
0.461,0.714,11,-9.159,0,0.313,0.504,0.0171,0.684,0.454,94.372,audio_features,3qebSLgUwaEqbwCM5sj5Kh,spotify:track:3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/tracks/3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/audio-analysis/3qebSLgUwaEqbwCM5sj5Kh,168920,4
0.377,0.937,1,-4.889,1,0.0806,0.00175,0.168,0.278,0.428,135.601,audio_features,5r97cYQ6UtqKMWV3bUwHRU,spotify:track:5r97cYQ6UtqKMWV3bUwHRU,https://api.spotify.com/v1/tracks/5r97cYQ6UtqKMWV3bUwHRU,https://api.spotify.com/v1/audio-analysis/5r97cYQ6UtqKMWV3bUwHRU,158547,4
0.316,0.756,8,-6.315,1,0.1,0.294,0.429,0.351,0.332,165.963,audio_features,5Zyv0v4rPcrXjkaeImuodv,spotify:track:5Zyv0v4rPcrXjkaeImuodv,https://api.spotify.com/v1/tracks/5Zyv0v4rPcrXjkaeImuodv,https://api.spotify.com/v1/audio-analysis/5Zyv0v4rPcrXjkaeImuodv,221827,4
0.53,0.916,1,-5.643,1,0.081,0.0549,0.000302,0.3,0.905,98.722,audio_features,4pvY1WQBeAgPGMnWglrWY4,spotify:track:4pvY1WQBeAgPGMnWglrWY4,https://api.spotify.com/v1/tracks/4pvY1WQBeAgPGMnWglrWY4,https://api.spotify.com/v1/audio-analysis/4pvY1WQBeAgPGMnWglrWY4,141453,4
0.354,0.741,1,-6.389,1,0.0806,0.018,0.0134,0.0753,0.596,142.348,audio_features,0uco0wQkB909zpPlHvu5Cc,spotify:track:0uco0wQkB909zpPlHvu5Cc,https://api.spotify.com/v1/tracks/0uco0wQkB909zpPlHvu5Cc,https://api.spotify.com/v1/audio-analysis/0uco0wQkB909zpPlHvu5Cc,251013,4
0.31,0.83,1,-8.527,1,0.0482,1.53e-06,0.146,0.137,0.617,170.568,audio_features,54UFDHWI2q7WHfrGbSNWph,spotify:track:54UFDHWI2q7WHfrGbSNWph,https://api.spotify.com/v1/tracks/54UFDHWI2q7WHfrGbSNWph,https://api.spotify.com/v1/audio-analysis/54UFDHWI2q7WHfrGbSNWph,228053,4
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,66w5OYw2ja8lnmaA3Ns0PU,spotify:track:66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/tracks/66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/audio-analysis/66w5OYw2ja8lnmaA3Ns0PU,281160,4
0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,audio_features,2i5K0EdMY5zFs9t7KfYK3k,spotify:track:2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/tracks/2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/audio-analysis/2i5K0EdMY5zFs9t7KfYK3k,170000,4
0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09,audio_features,0hUit24g1EIoATdKYWUiRj,spotify:track:0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/tracks/0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/audio-analysis/0hUit24g1EIoATdKYWUiRj,115813,4
0.277,0.908,10,-11.029,0,0.0463,0.000198,9.2e-05,0.132,0.351,173.713,audio_features,6ZXGdStfF4q5jnyK76uG4a,spotify:track:6ZXGdStfF4q5jnyK76uG4a,https://api.spotify.com/v1/tracks/6ZXGdStfF4q5jnyK76uG4a,https://api.spotify.com/v1/audio-analysis/6ZXGdStfF4q5jnyK76uG4a,95387,4
0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,audio_features,2mvffzYUJ9Ld9xhsF5DUjU,spotify:track:2mvffzYUJ9Ld9xhsF5DUjU,https://api.spotify.com/v1/tracks/2mvffzYUJ9Ld9xhsF5DUjU,https://api.spotify.com/v1/audio-analysis/2mvffzYUJ9Ld9xhsF5DUjU,255080,4
0.325,0.929,11,-5.625,0,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,audio_features,0bTLGlCqwZXwJGWGE2Dywg,spotify:track:0bTLGlCqwZXwJGWGE2Dywg,https://api.spotify.com/v1/tracks/0bTLGlCqwZXwJGWGE2Dywg,https://api.spotify.com/v1/audio-analysis/0bTLGlCqwZXwJGWGE2Dywg,223880,4
0.341,0.964,11,-5.327,0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,audio_features,1o5jmMhhk2UZ9YP1X5fXfj,spotify:track:1o5jmMhhk2UZ9YP1X5fXfj,https://api.spotify.com/v1/tracks/1o5jmMhhk2UZ9YP1X5fXfj,https://api.spotify.com/v1/audio-analysis/1o5jmMhhk2UZ9YP1X5fXfj,156427,4
0.367,0.981,11,-5.1,0,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,audio_features,0w7k0ZhHzkfEBsDmwp49xA,spotify:track:0w7k0ZhHzkfEBsDmwp49xA,https://api.spotify.com/v1/tracks/0w7k0ZhHzkfEBsDmwp49xA,https://api.spotify.com/v1/audio-analysis/0w7k0ZhHzkfEBsDmwp49xA,211440,4
0.271,0.959,7,-5.866,1,0.125,0.000256,0.854,0.0858,0.0642,131.846,audio_features,5KV9bNW1Ta4Z4PdHgu84TA,spotify:track:5KV9bNW1Ta4Z4PdHgu84TA,https://api.spotify.com/v1/tracks/5KV9bNW1Ta4Z4PdHgu84TA,https://api.spotify.com/v1/audio-analysis/5KV9bNW1Ta4Z4PdHgu84TA,403293,4
0.443,0.975,7,-4.082,1,0.0751,4.21e-05,0.0106,0.358,0.33,142.763,audio_features,3A7yerD72rm4U6m4ZhgfIj,spotify:track:3A7yerD72rm4U6m4ZhgfIj,https://api.spotify.com/v1/tracks/3A7yerD72rm4U6m4ZhgfIj,https://api.spotify.com/v1/audio-analysis/3A7yerD72rm4U6m4ZhgfIj,182187,4
0.317,0.874,11,-4.991,0,0.094,0.000327,0.751,0.209,0.17,130.992,audio_features,2nld1jKuJfqrbgNwTtSRh8,spotify:track:2nld1jKuJfqrbgNwTtSRh8,https://api.spotify.com/v1/tracks/2nld1jKuJfqrbgNwTtSRh8,https://api.spotify.com/v1/audio-analysis/2nld1jKuJfqrbgNwTtSRh8,285613,4
0.239,0.92,3,-2.593,1,0.0891,0.000355,0.0,0.272,0.307,125.221,audio_features,3pduSzfSQUrpiawOhC23RL,spotify:track:3pduSzfSQUrpiawOhC23RL,https://api.spotify.com/v1/tracks/3pduSzfSQUrpiawOhC23RL,https://api.spotify.com/v1/audio-analysis/3pduSzfSQUrpiawOhC23RL,177133,4
0.259,0.931,4,-5.834,1,0.15,0.0092,0.863,0.102,0.151,60.553,audio_features,4WrKzYee3QjaahA5KEDheJ,spotify:track:4WrKzYee3QjaahA5KEDheJ,https://api.spotify.com/v1/tracks/4WrKzYee3QjaahA5KEDheJ,https://api.spotify.com/v1/audio-analysis/4WrKzYee3QjaahA5KEDheJ,224133,4
0.28,0.978,7,-5.326,1,0.155,0.00125,0.0207,0.657,0.131,142.904,audio_features,6oOY5zAm9GjjhPPb8MkOPe,spotify:track:6oOY5zAm9GjjhPPb8MkOPe,https://api.spotify.com/v1/tracks/6oOY5zAm9GjjhPPb8MkOPe,https://api.spotify.com/v1/audio-analysis/6oOY5zAm9GjjhPPb8MkOPe,150067,4
0.173,0.989,5,-5.028,1,0.174,3.38e-05,0.273,0.89,0.204,166.897,audio_features,2n01pVkQq4VFoEjcBExyoX,spotify:track:2n01pVkQq4VFoEjcBExyoX,https://api.spotify.com/v1/tracks/2n01pVkQq4VFoEjcBExyoX,https://api.spotify.com/v1/audio-analysis/2n01pVkQq4VFoEjcBExyoX,153947,4
0.429,0.973,8,-5.766,1,0.127,0.000317,0.103,0.413,0.27,136.22,audio_features,7HUCEniLZ1SxV77t6VQxC2,spotify:track:7HUCEniLZ1SxV77t6VQxC2,https://api.spotify.com/v1/tracks/7HUCEniLZ1SxV77t6VQxC2,https://api.spotify.com/v1/audio-analysis/7HUCEniLZ1SxV77t6VQxC2,232253,4
0.459,0.954,0,-5.615,1,0.0674,0.000624,1.12e-06,0.337,0.651,141.771,audio_features,02CVyOJXkkNPBKYdxwQ5qH,spotify:track:02CVyOJXkkNPBKYdxwQ5qH,https://api.spotify.com/v1/tracks/02CVyOJXkkNPBKYdxwQ5qH,https://api.spotify.com/v1/audio-analysis/02CVyOJXkkNPBKYdxwQ5qH,123347,4
0.517,0.645,7,-7.172,1,0.0297,0.0629,0.0,0.826,0.39,130.271,audio_features,3c4WuNG466WKC7UkibG1sv,spotify:track:3c4WuNG466WKC7UkibG1sv,https://api.spotify.com/v1/tracks/3c4WuNG466WKC7UkibG1sv,https://api.spotify.com/v1/audio-analysis/3c4WuNG466WKC7UkibG1sv,167213,4
0.419,0.845,10,-5.483,1,0.0602,7e-05,0.29,0.152,0.344,148.995,audio_features,5EdLRNCRQesZPqiQGSSRr3,spotify:track:5EdLRNCRQesZPqiQGSSRr3,https://api.spotify.com/v1/tracks/5EdLRNCRQesZPqiQGSSRr3,https://api.spotify.com/v1/audio-analysis/5EdLRNCRQesZPqiQGSSRr3,270733,4
0.264,0.978,11,-4.719,0,0.103,2.99e-06,0.338,0.124,0.367,156.284,audio_features,2TncprFQtewSkw1Y8RaS8a,spotify:track:2TncprFQtewSkw1Y8RaS8a,https://api.spotify.com/v1/tracks/2TncprFQtewSkw1Y8RaS8a,https://api.spotify.com/v1/audio-analysis/2TncprFQtewSkw1Y8RaS8a,193853,4
0.45,0.77,9,-6.686,1,0.0678,0.0127,8.05e-05,0.232,0.412,125.365,audio_features,38UKbfQqh2BFqXHDSNARh1,spotify:track:38UKbfQqh2BFqXHDSNARh1,https://api.spotify.com/v1/tracks/38UKbfQqh2BFqXHDSNARh1,https://api.spotify.com/v1/audio-analysis/38UKbfQqh2BFqXHDSNARh1,270173,4
0.809,0.392,2,-11.876,0,0.0781,0.904,0.616,0.287,0.71,120.981,audio_features,3tQZeiHc8uzLU7Kn7qfS8R,spotify:track:3tQZeiHc8uzLU7Kn7qfS8R,https://api.spotify.com/v1/tracks/3tQZeiHc8uzLU7Kn7qfS8R,https://api.spotify.com/v1/audio-analysis/3tQZeiHc8uzLU7Kn7qfS8R,178253,4
0.397,0.968,9,-5.383,0,0.111,5.43e-05,0.828,0.436,0.251,164.475,audio_features,5kH9m8IfDCcE5sThjjsoi3,spotify:track:5kH9m8IfDCcE5sThjjsoi3,https://api.spotify.com/v1/tracks/5kH9m8IfDCcE5sThjjsoi3,https://api.spotify.com/v1/audio-analysis/5kH9m8IfDCcE5sThjjsoi3,208027,4
0.351,0.701,0,-8.088,1,0.0306,0.0449,0.0476,0.124,0.137,118.505,audio_features,08nWAb9XnkKUpmuQcckIuv,spotify:track:08nWAb9XnkKUpmuQcckIuv,https://api.spotify.com/v1/tracks/08nWAb9XnkKUpmuQcckIuv,https://api.spotify.com/v1/audio-analysis/08nWAb9XnkKUpmuQcckIuv,299853,4
0.383,0.944,11,-5.254,1,0.0417,1.86e-06,0.554,0.156,0.29,128.158,audio_features,5yzPKsmRwOaK40dhJYx430,spotify:track:5yzPKsmRwOaK40dhJYx430,https://api.spotify.com/v1/tracks/5yzPKsmRwOaK40dhJYx430,https://api.spotify.com/v1/audio-analysis/5yzPKsmRwOaK40dhJYx430,234107,4
0.59,0.858,2,-7.1,0,0.0336,0.0121,0.000837,0.177,0.315,128.651,audio_features,1nuBHt1jsgWRNaGEi1tl7e,spotify:track:1nuBHt1jsgWRNaGEi1tl7e,https://api.spotify.com/v1/tracks/1nuBHt1jsgWRNaGEi1tl7e,https://api.spotify.com/v1/audio-analysis/1nuBHt1jsgWRNaGEi1tl7e,214893,4
0.529,0.965,2,-2.715,1,0.0354,0.0763,0.238,0.31,0.907,135.034,audio_features,1LgbqWi0d6lr6VSgyxllVc,spotify:track:1LgbqWi0d6lr6VSgyxllVc,https://api.spotify.com/v1/tracks/1LgbqWi0d6lr6VSgyxllVc,https://api.spotify.com/v1/audio-analysis/1LgbqWi0d6lr6VSgyxllVc,192333,4
0.31,0.988,9,-3.185,1,0.138,0.0179,0.211,0.326,0.275,183.54,audio_features,6TLQPJpYMY07wwzdl9zU5F,spotify:track:6TLQPJpYMY07wwzdl9zU5F,https://api.spotify.com/v1/tracks/6TLQPJpYMY07wwzdl9zU5F,https://api.spotify.com/v1/audio-analysis/6TLQPJpYMY07wwzdl9zU5F,130853,4
0.4,0.972,2,-3.187,1,0.112,0.0799,0.00537,0.0475,0.778,144.821,audio_features,0UipDq0wdIlXs8FX5IDa7I,spotify:track:0UipDq0wdIlXs8FX5IDa7I,https://api.spotify.com/v1/tracks/0UipDq0wdIlXs8FX5IDa7I,https://api.spotify.com/v1/audio-analysis/0UipDq0wdIlXs8FX5IDa7I,156280,4
0.353,0.919,4,-2.512,1,0.0365,0.025,0.121,0.372,0.706,120.023,audio_features,4FSxb1ZpDrSie5g3r1psPV,spotify:track:4FSxb1ZpDrSie5g3r1psPV,https://api.spotify.com/v1/tracks/4FSxb1ZpDrSie5g3r1psPV,https://api.spotify.com/v1/audio-analysis/4FSxb1ZpDrSie5g3r1psPV,251293,4
0.59,0.925,4,-2.914,0,0.0354,0.278,0.105,0.342,0.543,125.293,audio_features,6M6zo1P4eAbiBEwvINva6W,spotify:track:6M6zo1P4eAbiBEwvINva6W,https://api.spotify.com/v1/tracks/6M6zo1P4eAbiBEwvINva6W,https://api.spotify.com/v1/audio-analysis/6M6zo1P4eAbiBEwvINva6W,261453,4
0.241,0.3,2,-10.951,1,0.0293,0.471,0.746,0.0673,0.0683,93.53,audio_features,1gyQoSIHuKYBQT3IfwG7dW,spotify:track:1gyQoSIHuKYBQT3IfwG7dW,https://api.spotify.com/v1/tracks/1gyQoSIHuKYBQT3IfwG7dW,https://api.spotify.com/v1/audio-analysis/1gyQoSIHuKYBQT3IfwG7dW,330240,3
0.463,0.971,7,-2.554,1,0.0949,0.063,0.0185,0.0498,0.482,133.419,audio_features,5QLxJbbDBXIP1y0T3nRwzS,spotify:track:5QLxJbbDBXIP1y0T3nRwzS,https://api.spotify.com/v1/tracks/5QLxJbbDBXIP1y0T3nRwzS,https://api.spotify.com/v1/audio-analysis/5QLxJbbDBXIP1y0T3nRwzS,200333,4
0.387,0.802,1,-4.368,0,0.0541,0.000141,0.501,0.269,0.215,132.802,audio_features,4RJak4t22r96N6cLuo1l2D,spotify:track:4RJak4t22r96N6cLuo1l2D,https://api.spotify.com/v1/tracks/4RJak4t22r96N6cLuo1l2D,https://api.spotify.com/v1/audio-analysis/4RJak4t22r96N6cLuo1l2D,242587,4
0.283,0.283,2,-7.502,1,0.0312,0.188,0.00132,0.115,0.0397,104.87,audio_features,3Z09hcmaiDEc6zP50N0JOu,spotify:track:3Z09hcmaiDEc6zP50N0JOu,https://api.spotify.com/v1/tracks/3Z09hcmaiDEc6zP50N0JOu,https://api.spotify.com/v1/audio-analysis/3Z09hcmaiDEc6zP50N0JOu,203653,4
0.606,0.769,3,-9.215,0,0.0713,0.14,1.64e-05,0.841,0.593,121.042,audio_features,48YkpE5enOln5c7jXSTuHL,spotify:track:48YkpE5enOln5c7jXSTuHL,https://api.spotify.com/v1/tracks/48YkpE5enOln5c7jXSTuHL,https://api.spotify.com/v1/audio-analysis/48YkpE5enOln5c7jXSTuHL,218000,4
0.51,0.641,8,-10.312,1,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,audio_features,7oBazz4xCO7Ul3MJHhKy0Q,spotify:track:7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/tracks/7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/audio-analysis/7oBazz4xCO7Ul3MJHhKy0Q,277267,4
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4
0.497,0.474,1,-8.047,0,0.033,0.306,1.82e-06,0.105,0.0411,113.022,audio_features,6DX6W2QXiVlKYQLrQN8y83,spotify:track:6DX6W2QXiVlKYQLrQN8y83,https://api.spotify.com/v1/tracks/6DX6W2QXiVlKYQLrQN8y83,https://api.spotify.com/v1/audio-analysis/6DX6W2QXiVlKYQLrQN8y83,220507,4
0.69,0.542,6,-9.119,1,0.0367,0.567,0.000779,0.853,0.673,109.449,audio_features,725QAOexNLmGZiFMN7U8pF,spotify:track:725QAOexNLmGZiFMN7U8pF,https://api.spotify.com/v1/tracks/725QAOexNLmGZiFMN7U8pF,https://api.spotify.com/v1/audio-analysis/725QAOexNLmGZiFMN7U8pF,172933,4
0.618,0.392,11,-11.941,1,0.0388,0.683,7.09e-05,0.905,0.437,115.075,audio_features,0xHch89AN9RlN8Nm4kJzs3,spotify:track:0xHch89AN9RlN8Nm4kJzs3,https://api.spotify.com/v1/tracks/0xHch89AN9RlN8Nm4kJzs3,https://api.spotify.com/v1/audio-analysis/0xHch89AN9RlN8Nm4kJzs3,196467,4
0.703,0.795,1,-8.632,1,0.0409,0.433,0.0,0.453,0.631,117.946,audio_features,2RyiGdY33PR4aCTUolEhk7,spotify:track:2RyiGdY33PR4aCTUolEhk7,https://api.spotify.com/v1/tracks/2RyiGdY33PR4aCTUolEhk7,https://api.spotify.com/v1/audio-analysis/2RyiGdY33PR4aCTUolEhk7,224733,4
0.547,0.335,1,-13.304,1,0.0501,0.656,0.000161,0.115,0.109,106.099,audio_features,1tlTFxB34VorrZnJNfRWcs,spotify:track:1tlTFxB34VorrZnJNfRWcs,https://api.spotify.com/v1/tracks/1tlTFxB34VorrZnJNfRWcs,https://api.spotify.com/v1/audio-analysis/1tlTFxB34VorrZnJNfRWcs,241533,4
0.45,0.501,4,-12.611,1,0.0712,0.49,2.51e-05,0.552,0.327,84.841,audio_features,2smax1OWAxOo63p14G8KZx,spotify:track:2smax1OWAxOo63p14G8KZx,https://api.spotify.com/v1/tracks/2smax1OWAxOo63p14G8KZx,https://api.spotify.com/v1/audio-analysis/2smax1OWAxOo63p14G8KZx,218133,4
0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,4UJmPSJsBsIR1U0N79BU1g,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4
0.569,0.579,1,-10.988,1,0.0716,0.5,2.79e-05,0.109,0.407,108.998,audio_features,3bH8PZsfbCRIoeNiFm7JmU,spotify:track:3bH8PZsfbCRIoeNiFm7JmU,https://api.spotify.com/v1/tracks/3bH8PZsfbCRIoeNiFm7JmU,https://api.spotify.com/v1/audio-analysis/3bH8PZsfbCRIoeNiFm7JmU,263227,4
0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,audio_features,551qy5vUgrUfEUc4dCNfht,spotify:track:551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/tracks/551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/audio-analysis/551qy5vUgrUfEUc4dCNfht,306067,3
0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,audio_features,0aMqNFBj9KtPTD3c3tByRT,spotify:track:0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/tracks/0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/audio-analysis/0aMqNFBj9KtPTD3c3tByRT,138048,4
0.413,0.875,6,-7.48,0,0.031,5.13e-06,0.00058,0.209,0.575,131.951,audio_features,2SHTKB8YYlawTGIuJ2b2ok,spotify:track:2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/tracks/2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/audio-analysis/2SHTKB8YYlawTGIuJ2b2ok,168429,4
0.553,0.726,4,-7.462,1,0.0403,0.00205,0.17,0.139,0.361,102.094,audio_features,0cuawnxMvyCBwZbXtaTxmY,spotify:track:0cuawnxMvyCBwZbXtaTxmY,https://api.spotify.com/v1/tracks/0cuawnxMvyCBwZbXtaTxmY,https://api.spotify.com/v1/audio-analysis/0cuawnxMvyCBwZbXtaTxmY,246139,4
0.442,0.915,11,-7.751,0,0.0403,6.47e-06,0.865,0.114,0.735,145.27,audio_features,43OH1K8VQSctPPt7982cRF,spotify:track:43OH1K8VQSctPPt7982cRF,https://api.spotify.com/v1/tracks/43OH1K8VQSctPPt7982cRF,https://api.spotify.com/v1/audio-analysis/43OH1K8VQSctPPt7982cRF,250252,4
