danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.463,0.642,0,-6.39,1,0.0299,0.43,1.31e-06,0.14,0.506,90.009,audio_features,01uctxky5IDj8UQvdmcLIv,spotify:track:01uctxky5IDj8UQvdmcLIv,https://api.spotify.com/v1/tracks/01uctxky5IDj8UQvdmcLIv,https://api.spotify.com/v1/audio-analysis/01uctxky5IDj8UQvdmcLIv,189373,4
0.386,0.69,9,-6.363,0,0.0283,0.00171,0.00931,0.134,0.173,72.936,audio_features,2UF7YVTGCFAvU0FdO0zm7k,spotify:track:2UF7YVTGCFAvU0FdO0zm7k,https://api.spotify.com/v1/tracks/2UF7YVTGCFAvU0FdO0zm7k,https://api.spotify.com/v1/audio-analysis/2UF7YVTGCFAvU0FdO0zm7k,368973,4
0.331,0.934,1,-3.586,0,0.0515,0.000868,0.0835,0.347,0.442,91.619,audio_features,4J75gtiHYrdNid6ApUrmEy,spotify:track:4J75gtiHYrdNid6ApUrmEy,https://api.spotify.com/v1/tracks/4J75gtiHYrdNid6ApUrmEy,https://api.spotify.com/v1/audio-analysis/4J75gtiHYrdNid6ApUrmEy,260493,4
0.4,0.521,7,-7.098,1,0.0351,0.000336,0.814,0.338,0.136,113.876,audio_features,4n1WPCaf4MjkGhjoMQAUR6,spotify:track:4n1WPCaf4MjkGhjoMQAUR6,https://api.spotify.com/v1/tracks/4n1WPCaf4MjkGhjoMQAUR6,https://api.spotify.com/v1/audio-analysis/4n1WPCaf4MjkGhjoMQAUR6,289093,3
0.315,0.97,4,-3.245,1,0.068,0.000392,0.00255,0.435,0.481,138.206,audio_features,4bQHPFjRT6O1KdMCd4cD9u,spotify:track:4bQHPFjRT6O1KdMCd4cD9u,https://api.spotify.com/v1/tracks/4bQHPFjRT6O1KdMCd4cD9u,https://api.spotify.com/v1/audio-analysis/4bQHPFjRT6O1KdMCd4cD9u,322947,4
0.0839,0.929,4,-2.682,1,0.0732,0.0152,0.197,0.718,0.16,191.894,audio_features,7HHNKKfD9oNshMTyklBeWu,spotify:track:7HHNKKfD9oNshMTyklBeWu,https://api.spotify.com/v1/tracks/7HHNKKfD9oNshMTyklBeWu,https://api.spotify.com/v1/audio-analysis/7HHNKKfD9oNshMTyklBeWu,308280,4
0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,audio_features,6TlQ5fbojNRuG0hPQMbxeW,spotify:track:6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/tracks/6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/audio-analysis/6TlQ5fbojNRuG0hPQMbxeW,276667,4
0.256,0.908,0,-3.521,1,0.0398,1.53e-05,0.0193,0.354,0.341,140.533,audio_features,10fOKTNaGzajbX5SdS00Ut,spotify:track:10fOKTNaGzajbX5SdS00Ut,https://api.spotify.com/v1/tracks/10fOKTNaGzajbX5SdS00Ut,https://api.spotify.com/v1/audio-analysis/10fOKTNaGzajbX5SdS00Ut,268000,4
0.314,0.824,7,-5.079,1,0.049,2.38e-06,0.673,0.384,0.0546,100.151,audio_features,20EkniSUbhZ86v1Oc0hhUI,spotify:track:20EkniSUbhZ86v1Oc0hhUI,https://api.spotify.com/v1/tracks/20EkniSUbhZ86v1Oc0hhUI,https://api.spotify.com/v1/audio-analysis/20EkniSUbhZ86v1Oc0hhUI,377400,4
0.359,0.913,9,-2.865,1,0.0391,6.31e-05,0.0121,0.0954,0.589,104.058,audio_features,4jJfa4mO5JjV9Tz2aAxE2M,spotify:track:4jJfa4mO5JjV9Tz2aAxE2M,https://api.spotify.com/v1/tracks/4jJfa4mO5JjV9Tz2aAxE2M,https://api.spotify.com/v1/audio-analysis/4jJfa4mO5JjV9Tz2aAxE2M,283787,4
0.115,0.945,9,-2.8,1,0.075,1.21e-05,0.801,0.462,0.195,152.589,audio_features,4dXBRhjGDoDjYR0JuvPuXu,spotify:track:4dXBRhjGDoDjYR0JuvPuXu,https://api.spotify.com/v1/tracks/4dXBRhjGDoDjYR0JuvPuXu,https://api.spotify.com/v1/audio-analysis/4dXBRhjGDoDjYR0JuvPuXu,257813,4
0.294,0.742,2,-2.334,1,0.0458,1.45e-05,0.0311,0.152,0.44,114.87,audio_features,5adjc9rGazKvYcyEHNtoz1,spotify:track:5adjc9rGazKvYcyEHNtoz1,https://api.spotify.com/v1/tracks/5adjc9rGazKvYcyEHNtoz1,https://api.spotify.com/v1/audio-analysis/5adjc9rGazKvYcyEHNtoz1,289147,4
0.305,0.988,2,-2.912,1,0.103,0.000824,0.837,0.0678,0.0513,139.353,audio_features,2Xma2zCgfsz6amJ0qZ1cow,spotify:track:2Xma2zCgfsz6amJ0qZ1cow,https://api.spotify.com/v1/tracks/2Xma2zCgfsz6amJ0qZ1cow,https://api.spotify.com/v1/audio-analysis/2Xma2zCgfsz6amJ0qZ1cow,152267,4
0.0657,0.943,8,-2.71,1,0.138,0.000114,0.00016,0.313,0.264,190.555,audio_features,1AvavliFQoc2l0ZCCWa5VG,spotify:track:1AvavliFQoc2l0ZCCWa5VG,https://api.spotify.com/v1/tracks/1AvavliFQoc2l0ZCCWa5VG,https://api.spotify.com/v1/audio-analysis/1AvavliFQoc2l0ZCCWa5VG,392307,4
0.588,0.435,4,-10.845,1,0.0268,0.787,0.0,0.0801,0.305,88.068,audio_features,57bbMdaWpthoPTfuU9TFvQ,spotify:track:57bbMdaWpthoPTfuU9TFvQ,https://api.spotify.com/v1/tracks/57bbMdaWpthoPTfuU9TFvQ,https://api.spotify.com/v1/audio-analysis/57bbMdaWpthoPTfuU9TFvQ,195000,4
0.322,0.891,2,-1.882,1,0.0421,0.00235,0.782,0.701,0.295,100.999,audio_features,2S9t2j8J03os99Cs23Qzxj,spotify:track:2S9t2j8J03os99Cs23Qzxj,https://api.spotify.com/v1/tracks/2S9t2j8J03os99Cs23Qzxj,https://api.spotify.com/v1/audio-analysis/2S9t2j8J03os99Cs23Qzxj,328667,4
0.362,0.93,9,-1.709,1,0.0448,0.000218,8.11e-05,0.0883,0.338,110.968,audio_features,1DzJoEKRpZX7Ztt5a4Wjvy,spotify:track:1DzJoEKRpZX7Ztt5a4Wjvy,https://api.spotify.com/v1/tracks/1DzJoEKRpZX7Ztt5a4Wjvy,https://api.spotify.com/v1/audio-analysis/1DzJoEKRpZX7Ztt5a4Wjvy,277987,4
0.528,0.578,8,-6.345,0,0.0308,0.529,0.0,0.392,0.161,118.427,audio_features,0lM05JYL2BDJR991wFy8DS,spotify:track:0lM05JYL2BDJR991wFy8DS,https://api.spotify.com/v1/tracks/0lM05JYL2BDJR991wFy8DS,https://api.spotify.com/v1/audio-analysis/0lM05JYL2BDJR991wFy8DS,269213,4
0.342,0.98,2,-3.241,1,0.0733,0.000745,0.0,0.0889,0.555,128.631,audio_features,3nRqjx35kiMVbneqHm1zU4,spotify:track:3nRqjx35kiMVbneqHm1zU4,https://api.spotify.com/v1/tracks/3nRqjx35kiMVbneqHm1zU4,https://api.spotify.com/v1/audio-analysis/3nRqjx35kiMVbneqHm1zU4,228880,4
0.45,0.33,2,-10.919,1,0.0286,0.686,0.0,0.231,0.123,112.225,audio_features,4LtR1N5gu9JC13B0El3BFb,spotify:track:4LtR1N5gu9JC13B0El3BFb,https://api.spotify.com/v1/tracks/4LtR1N5gu9JC13B0El3BFb,https://api.spotify.com/v1/audio-analysis/4LtR1N5gu9JC13B0El3BFb,272773,4
0.262,0.905,4,-4.514,1,0.0447,7.27e-06,0.00635,0.153,0.252,147.631,audio_features,7EUnqVnJwSsZJ7JC453oH5,spotify:track:7EUnqVnJwSsZJ7JC453oH5,https://api.spotify.com/v1/tracks/7EUnqVnJwSsZJ7JC453oH5,https://api.spotify.com/v1/audio-analysis/7EUnqVnJwSsZJ7JC453oH5,238227,4
0.399,0.501,2,-9.077,1,0.0262,0.366,0.0,0.0888,0.622,138.087,audio_features,6BJoXIFRggatCkq6oxk5qO,spotify:track:6BJoXIFRggatCkq6oxk5qO,https://api.spotify.com/v1/tracks/6BJoXIFRggatCkq6oxk5qO,https://api.spotify.com/v1/audio-analysis/6BJoXIFRggatCkq6oxk5qO,161013,4
0.153,0.782,0,-4.117,1,0.0427,0.147,0.0,0.132,0.341,141.712,audio_features,4DdKD4c2coLK9eNgOYsTg5,spotify:track:4DdKD4c2coLK9eNgOYsTg5,https://api.spotify.com/v1/tracks/4DdKD4c2coLK9eNgOYsTg5,https://api.spotify.com/v1/audio-analysis/4DdKD4c2coLK9eNgOYsTg5,214320,4
0.31,0.883,9,-5.516,1,0.0511,3.21e-06,0.371,0.237,0.289,102.705,audio_features,3YKf0B4r6TdeZqSbzkmphI,spotify:track:3YKf0B4r6TdeZqSbzkmphI,https://api.spotify.com/v1/tracks/3YKf0B4r6TdeZqSbzkmphI,https://api.spotify.com/v1/audio-analysis/3YKf0B4r6TdeZqSbzkmphI,323147,4
0.145,0.564,2,-3.486,1,0.0467,8.69e-06,0.218,0.384,0.351,72.65,audio_features,7BIgrYkxmPBARCWRkwqjIi,spotify:track:7BIgrYkxmPBARCWRkwqjIi,https://api.spotify.com/v1/tracks/7BIgrYkxmPBARCWRkwqjIi,https://api.spotify.com/v1/audio-analysis/7BIgrYkxmPBARCWRkwqjIi,256853,4
0.154,0.861,9,-1.786,1,0.0697,0.0257,0.0862,0.373,0.335,133.412,audio_features,2QB94bOkOyT5CsmYUZfzNR,spotify:track:2QB94bOkOyT5CsmYUZfzNR,https://api.spotify.com/v1/tracks/2QB94bOkOyT5CsmYUZfzNR,https://api.spotify.com/v1/audio-analysis/2QB94bOkOyT5CsmYUZfzNR,402360,5
0.129,0.977,4,-3.719,1,0.127,4.95e-06,0.795,0.419,0.04,98.681,audio_features,4258zMgwO76GDHHcloIO7Z,spotify:track:4258zMgwO76GDHHcloIO7Z,https://api.spotify.com/v1/tracks/4258zMgwO76GDHHcloIO7Z,https://api.spotify.com/v1/audio-analysis/4258zMgwO76GDHHcloIO7Z,498333,4
0.252,0.902,7,-2.479,1,0.0392,0.0421,0.0148,0.309,0.306,91.474,audio_features,5OWsea313ovaQoXvsgWq79,spotify:track:5OWsea313ovaQoXvsgWq79,https://api.spotify.com/v1/tracks/5OWsea313ovaQoXvsgWq79,https://api.spotify.com/v1/audio-analysis/5OWsea313ovaQoXvsgWq79,382267,4
0.316,0.902,4,-2.061,0,0.0489,0.00207,0.00713,0.335,0.303,97.848,audio_features,0CqBLBGfjDs0EIQvt3wQbA,spotify:track:0CqBLBGfjDs0EIQvt3wQbA,https://api.spotify.com/v1/tracks/0CqBLBGfjDs0EIQvt3wQbA,https://api.spotify.com/v1/audio-analysis/0CqBLBGfjDs0EIQvt3wQbA,263533,5
0.433,0.458,0,-8.666,1,0.0328,0.305,0.0,0.0863,0.23,115.213,audio_features,0if8wueNrAVLfwSH7l1ANJ,spotify:track:0if8wueNrAVLfwSH7l1ANJ,https://api.spotify.com/v1/tracks/0if8wueNrAVLfwSH7l1ANJ,https://api.spotify.com/v1/audio-analysis/0if8wueNrAVLfwSH7l1ANJ,267333,4
0.31,0.908,4,-1.973,1,0.053,0.000128,0.0413,0.188,0.43,136.283,audio_features,0mYKEYDm5XMl4qUxp3pZDv,spotify:track:0mYKEYDm5XMl4qUxp3pZDv,https://api.spotify.com/v1/tracks/0mYKEYDm5XMl4qUxp3pZDv,https://api.spotify.com/v1/audio-analysis/0mYKEYDm5XMl4qUxp3pZDv,346227,4
0.518,0.733,4,-5.405,1,0.032,0.147,3.34e-05,0.0859,0.233,105.0,audio_features,57iNPZENhKytzbr2ppgC0H,spotify:track:57iNPZENhKytzbr2ppgC0H,https://api.spotify.com/v1/tracks/57iNPZENhKytzbr2ppgC0H,https://api.spotify.com/v1/audio-analysis/57iNPZENhKytzbr2ppgC0H,245253,4
0.304,0.928,2,-2.086,1,0.0411,0.000293,0.677,0.384,0.523,98.922,audio_features,3w7leG9J586fnxW6bpjKqb,spotify:track:3w7leG9J586fnxW6bpjKqb,https://api.spotify.com/v1/tracks/3w7leG9J586fnxW6bpjKqb,https://api.spotify.com/v1/audio-analysis/3w7leG9J586fnxW6bpjKqb,337133,4
0.406,0.955,9,-2.868,1,0.0416,0.000424,0.000359,0.039,0.602,101.896,audio_features,3PmHwMZRlMh8Zcrbq0uokT,spotify:track:3PmHwMZRlMh8Zcrbq0uokT,https://api.spotify.com/v1/tracks/3PmHwMZRlMh8Zcrbq0uokT,https://api.spotify.com/v1/audio-analysis/3PmHwMZRlMh8Zcrbq0uokT,310373,4
0.296,0.981,9,-1.834,1,0.0635,0.000357,0.00111,0.305,0.406,103.165,audio_features,5ojwwWQV9hbal0LXgqy0al,spotify:track:5ojwwWQV9hbal0LXgqy0al,https://api.spotify.com/v1/tracks/5ojwwWQV9hbal0LXgqy0al,https://api.spotify.com/v1/audio-analysis/5ojwwWQV9hbal0LXgqy0al,314867,4
0.288,0.633,9,-4.81,0,0.0327,0.137,5.76e-06,0.167,0.257,172.08,audio_features,2J739pdpybMRWkoOdgrwTr,spotify:track:2J739pdpybMRWkoOdgrwTr,https://api.spotify.com/v1/tracks/2J739pdpybMRWkoOdgrwTr,https://api.spotify.com/v1/audio-analysis/2J739pdpybMRWkoOdgrwTr,282120,4
0.345,0.998,9,-1.389,1,0.0885,0.0382,0.000801,0.414,0.05,128.587,audio_features,7kkuGsgXGgrQvlnz86MydP,spotify:track:7kkuGsgXGgrQvlnz86MydP,https://api.spotify.com/v1/tracks/7kkuGsgXGgrQvlnz86MydP,https://api.spotify.com/v1/audio-analysis/7kkuGsgXGgrQvlnz86MydP,238560,4
0.305,0.633,0,-6.996,1,0.0315,0.719,0.0,0.93,0.524,146.315,audio_features,3CjKUDxvcyWpkglWzdTU9U,spotify:track:3CjKUDxvcyWpkglWzdTU9U,https://api.spotify.com/v1/tracks/3CjKUDxvcyWpkglWzdTU9U,https://api.spotify.com/v1/audio-analysis/3CjKUDxvcyWpkglWzdTU9U,166213,4
0.278,0.901,9,-2.307,1,0.0531,0.000122,0.0,0.331,0.37,143.406,audio_features,5M1QabOVP25d0JLH1FzxRq,spotify:track:5M1QabOVP25d0JLH1FzxRq,https://api.spotify.com/v1/tracks/5M1QabOVP25d0JLH1FzxRq,https://api.spotify.com/v1/audio-analysis/5M1QabOVP25d0JLH1FzxRq,263200,4
0.296,0.371,2,-7.15,1,0.0293,0.655,1.56e-05,0.823,0.158,116.93,audio_features,1tNKJaAAeWf2JOevRupPHI,spotify:track:1tNKJaAAeWf2JOevRupPHI,https://api.spotify.com/v1/tracks/1tNKJaAAeWf2JOevRupPHI,https://api.spotify.com/v1/audio-analysis/1tNKJaAAeWf2JOevRupPHI,255160,4
0.437,0.419,9,-8.779,0,0.0275,0.638,0.0,0.953,0.262,116.511,audio_features,4Hak4meRZwa800WdqI7xCy,spotify:track:4Hak4meRZwa800WdqI7xCy,https://api.spotify.com/v1/tracks/4Hak4meRZwa800WdqI7xCy,https://api.spotify.com/v1/audio-analysis/4Hak4meRZwa800WdqI7xCy,269280,4
0.44,0.415,11,-6.629,1,0.0306,0.776,1.77e-05,0.184,0.157,111.384,audio_features,7gwGcwEz6vdkPlsKeG5fmy,spotify:track:7gwGcwEz6vdkPlsKeG5fmy,https://api.spotify.com/v1/tracks/7gwGcwEz6vdkPlsKeG5fmy,https://api.spotify.com/v1/audio-analysis/7gwGcwEz6vdkPlsKeG5fmy,233373,4
0.456,0.5,9,-5.422,1,0.0278,0.133,0.0,0.106,0.529,134.086,audio_features,3vV8yFhHPEy09prUk8otzj,spotify:track:3vV8yFhHPEy09prUk8otzj,https://api.spotify.com/v1/tracks/3vV8yFhHPEy09prUk8otzj,https://api.spotify.com/v1/audio-analysis/3vV8yFhHPEy09prUk8otzj,156867,4
0.624,0.466,4,-7.735,1,0.025,0.619,0.0,0.105,0.505,87.692,audio_features,2j5ThjxZAaAm20Xa5e5mkm,spotify:track:2j5ThjxZAaAm20Xa5e5mkm,https://api.spotify.com/v1/tracks/2j5ThjxZAaAm20Xa5e5mkm,https://api.spotify.com/v1/audio-analysis/2j5ThjxZAaAm20Xa5e5mkm,196067,4
0.378,0.687,0,-5.968,1,0.0308,0.055,0.0,0.13,0.548,135.035,audio_features,4w6X5QJyBuqOnaguJM57Eg,spotify:track:4w6X5QJyBuqOnaguJM57Eg,https://api.spotify.com/v1/tracks/4w6X5QJyBuqOnaguJM57Eg,https://api.spotify.com/v1/audio-analysis/4w6X5QJyBuqOnaguJM57Eg,199320,4
0.562,0.321,7,-7.981,1,0.0313,0.92,0.935,0.349,0.713,92.745,audio_features,647w4a2wyNK1ePdQJZTIdA,spotify:track:647w4a2wyNK1ePdQJZTIdA,https://api.spotify.com/v1/tracks/647w4a2wyNK1ePdQJZTIdA,https://api.spotify.com/v1/audio-analysis/647w4a2wyNK1ePdQJZTIdA,293960,4
0.354,0.752,0,-5.525,1,0.0357,0.188,0.818,0.192,0.148,85.896,audio_features,2Jftg4kiguObH0sEtgOfcc,spotify:track:2Jftg4kiguObH0sEtgOfcc,https://api.spotify.com/v1/tracks/2Jftg4kiguObH0sEtgOfcc,https://api.spotify.com/v1/audio-analysis/2Jftg4kiguObH0sEtgOfcc,200227,4
0.555,0.881,7,-2.332,1,0.0332,0.0598,0.628,0.369,0.676,118.671,audio_features,74tnaKUsXIXeY3ryb9pfjG,spotify:track:74tnaKUsXIXeY3ryb9pfjG,https://api.spotify.com/v1/tracks/74tnaKUsXIXeY3ryb9pfjG,https://api.spotify.com/v1/audio-analysis/74tnaKUsXIXeY3ryb9pfjG,247907,4
0.482,0.933,2,-2.944,1,0.0397,0.00385,0.867,0.109,0.346,118.06,audio_features,6GyCVpYzkVJTbmYa7RjOCg,spotify:track:6GyCVpYzkVJTbmYa7RjOCg,https://api.spotify.com/v1/tracks/6GyCVpYzkVJTbmYa7RjOCg,https://api.spotify.com/v1/audio-analysis/6GyCVpYzkVJTbmYa7RjOCg,294400,4
0.392,0.958,0,-3.328,1,0.0394,0.000402,0.786,0.247,0.426,125.731,audio_features,2hPlB6PJlvLg40yKDYEXEJ,spotify:track:2hPlB6PJlvLg40yKDYEXEJ,https://api.spotify.com/v1/tracks/2hPlB6PJlvLg40yKDYEXEJ,https://api.spotify.com/v1/audio-analysis/2hPlB6PJlvLg40yKDYEXEJ,346627,4
0.318,0.813,5,-3.658,1,0.0345,0.000915,0.696,0.185,0.288,98.837,audio_features,0RuNcAWpoSj9qcjCEwl2mt,spotify:track:0RuNcAWpoSj9qcjCEwl2mt,https://api.spotify.com/v1/tracks/0RuNcAWpoSj9qcjCEwl2mt,https://api.spotify.com/v1/audio-analysis/0RuNcAWpoSj9qcjCEwl2mt,280080,4
0.402,0.926,2,-4.441,0,0.04,8.18e-05,0.119,0.0658,0.649,125.116,audio_features,1fBnzFTxI1wqtU0ZR1pxrf,spotify:track:1fBnzFTxI1wqtU0ZR1pxrf,https://api.spotify.com/v1/tracks/1fBnzFTxI1wqtU0ZR1pxrf,https://api.spotify.com/v1/audio-analysis/1fBnzFTxI1wqtU0ZR1pxrf,192493,4
0.401,0.942,10,-2.817,1,0.0379,0.000586,0.91,0.42,0.368,127.303,audio_features,4GcrPe418Ae1ZddTLtQk90,spotify:track:4GcrPe418Ae1ZddTLtQk90,https://api.spotify.com/v1/tracks/4GcrPe418Ae1ZddTLtQk90,https://api.spotify.com/v1/audio-analysis/4GcrPe418Ae1ZddTLtQk90,246680,4
0.444,0.858,2,-2.987,0,0.0272,0.0503,0.838,0.078,0.551,87.045,audio_features,0gm45HmLVuVq3Hum2B191h,spotify:track:0gm45HmLVuVq3Hum2B191h,https://api.spotify.com/v1/tracks/0gm45HmLVuVq3Hum2B191h,https://api.spotify.com/v1/audio-analysis/0gm45HmLVuVq3Hum2B191h,290827,4
0.418,0.975,2,-4.056,1,0.104,6.12e-05,0.102,0.115,0.732,197.366,audio_features,5tBbtSg9wpiWnJfXXnXQnf,spotify:track:5tBbtSg9wpiWnJfXXnXQnf,https://api.spotify.com/v1/tracks/5tBbtSg9wpiWnJfXXnXQnf,https://api.spotify.com/v1/audio-analysis/5tBbtSg9wpiWnJfXXnXQnf,193173,4
0.663,0.91,4,-5.131,0,0.0495,0.00052,0.675,0.112,0.708,140.044,audio_features,5mR858YsHYG761aUqZoGkD,spotify:track:5mR858YsHYG761aUqZoGkD,https://api.spotify.com/v1/tracks/5mR858YsHYG761aUqZoGkD,https://api.spotify.com/v1/audio-analysis/5mR858YsHYG761aUqZoGkD,241907,4
0.611,0.975,7,-5.018,1,0.0649,0.00019,0.584,0.167,0.535,95.436,audio_features,6MezFnefYNPELErlEMVvjp,spotify:track:6MezFnefYNPELErlEMVvjp,https://api.spotify.com/v1/tracks/6MezFnefYNPELErlEMVvjp,https://api.spotify.com/v1/audio-analysis/6MezFnefYNPELErlEMVvjp,216973,4
0.456,0.924,7,-3.666,1,0.0426,0.0021,0.00323,0.105,0.482,136.654,audio_features,5IJjqT54kUcaGLehHtp3t4,spotify:track:5IJjqT54kUcaGLehHtp3t4,https://api.spotify.com/v1/tracks/5IJjqT54kUcaGLehHtp3t4,https://api.spotify.com/v1/audio-analysis/5IJjqT54kUcaGLehHtp3t4,256867,4
0.543,0.923,4,-6.108,0,0.121,0.000462,0.0358,0.188,0.679,164.606,audio_features,0NbLz48MvG5qyLAnmtpSai,spotify:track:0NbLz48MvG5qyLAnmtpSai,https://api.spotify.com/v1/tracks/0NbLz48MvG5qyLAnmtpSai,https://api.spotify.com/v1/audio-analysis/0NbLz48MvG5qyLAnmtpSai,302413,4
0.617,0.896,4,-4.722,0,0.0334,0.000305,0.369,0.274,0.707,134.963,audio_features,61qjZlLMlozhrsVjCdjP60,spotify:track:61qjZlLMlozhrsVjCdjP60,https://api.spotify.com/v1/tracks/61qjZlLMlozhrsVjCdjP60,https://api.spotify.com/v1/audio-analysis/61qjZlLMlozhrsVjCdjP60,222133,4
0.562,0.898,9,-5.088,0,0.032,8.67e-05,0.413,0.0719,0.543,129.059,audio_features,5xsmW9RfHSlZKbfh2OWs7W,spotify:track:5xsmW9RfHSlZKbfh2OWs7W,https://api.spotify.com/v1/tracks/5xsmW9RfHSlZKbfh2OWs7W,https://api.spotify.com/v1/audio-analysis/5xsmW9RfHSlZKbfh2OWs7W,257200,4
0.575,0.959,2,-4.478,1,0.0658,5.94e-05,0.234,0.0645,0.794,92.44,audio_features,44L1VZhC0qiSeoYoKuiFlo,spotify:track:44L1VZhC0qiSeoYoKuiFlo,https://api.spotify.com/v1/tracks/44L1VZhC0qiSeoYoKuiFlo,https://api.spotify.com/v1/audio-analysis/44L1VZhC0qiSeoYoKuiFlo,251507,4
0.661,0.916,0,-5.34,1,0.0456,0.000159,0.327,0.432,0.812,128.645,audio_features,4XilXRrsu17hCkCPPBxSwS,spotify:track:4XilXRrsu17hCkCPPBxSwS,https://api.spotify.com/v1/tracks/4XilXRrsu17hCkCPPBxSwS,https://api.spotify.com/v1/audio-analysis/4XilXRrsu17hCkCPPBxSwS,281000,4
0.536,0.914,4,-5.047,0,0.0775,0.00028,0.169,0.0849,0.248,91.364,audio_features,1pdZRT0ZquwaeeLtsDmMIA,spotify:track:1pdZRT0ZquwaeeLtsDmMIA,https://api.spotify.com/v1/tracks/1pdZRT0ZquwaeeLtsDmMIA,https://api.spotify.com/v1/audio-analysis/1pdZRT0ZquwaeeLtsDmMIA,253653,4
