danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.714,0.686,11,-6.333,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,audio_features,1bQhZOoXYqjXs7u7rFXo0h,spotify:track:1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/tracks/1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/audio-analysis/1bQhZOoXYqjXs7u7rFXo0h,231653,4
0.295,0.312,1,-5.895,1,0.0323,0.91,0.0,0.111,0.412,82.065,audio_features,1b40S0gyTiwu9O8MikXM3Z,spotify:track:1b40S0gyTiwu9O8MikXM3Z,https://api.spotify.com/v1/tracks/1b40S0gyTiwu9O8MikXM3Z,https://api.spotify.com/v1/audio-analysis/1b40S0gyTiwu9O8MikXM3Z,207730,4
0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,audio_features,7LwGBxB0h0CVmkOZxYKn0g,spotify:track:7LwGBxB0h0CVmkOZxYKn0g,https://api.spotify.com/v1/tracks/7LwGBxB0h0CVmkOZxYKn0g,https://api.spotify.com/v1/audio-analysis/7LwGBxB0h0CVmkOZxYKn0g,318909,4
0.301,0.901,6,-4.806,1,0.103,7.65e-05,0.000988,0.506,0.205,172.885,audio_features,3YWgircLAgfwHLDwZTAEAV,spotify:track:3YWgircLAgfwHLDwZTAEAV,https://api.spotify.com/v1/tracks/3YWgircLAgfwHLDwZTAEAV,https://api.spotify.com/v1/audio-analysis/3YWgircLAgfwHLDwZTAEAV,257833,4
0.395,0.438,1,-7.958,1,0.0333,0.488,0.0,0.139,0.0622,80.094,audio_features,5kmh9DtV95RXDUoNCeTkXW,spotify:track:5kmh9DtV95RXDUoNCeTkXW,https://api.spotify.com/v1/tracks/5kmh9DtV95RXDUoNCeTkXW,https://api.spotify.com/v1/audio-analysis/5kmh9DtV95RXDUoNCeTkXW,257073,4
0.596,0.43,0,-7.299,1,0.0281,0.816,0.0,0.132,0.459,121.986,audio_features,2ln351qfbbJuYjUx7gbsAn,spotify:track:2ln351qfbbJuYjUx7gbsAn,https://api.spotify.com/v1/tracks/2ln351qfbbJuYjUx7gbsAn,https://api.spotify.com/v1/audio-analysis/2ln351qfbbJuYjUx7gbsAn,216088,4
0.497,0.912,2,-4.256,0,0.0428,0.00149,0.000744,0.136,0.294,115.985,audio_features,4wMqSymM7ozpFH3qCptZc0,spotify:track:4wMqSymM7ozpFH3qCptZc0,https://api.spotify.com/v1/tracks/4wMqSymM7ozpFH3qCptZc0,https://api.spotify.com/v1/audio-analysis/4wMqSymM7ozpFH3qCptZc0,273758,4
0.674,0.364,7,-6.328,1,0.0347,0.806,0.0,0.106,0.52,154.702,audio_features,6UTMDEJ2nz9mJwzBcG8TYH,spotify:track:6UTMDEJ2nz9mJwzBcG8TYH,https://api.spotify.com/v1/tracks/6UTMDEJ2nz9mJwzBcG8TYH,https://api.spotify.com/v1/audio-analysis/6UTMDEJ2nz9mJwzBcG8TYH,238603,3
0.416,0.649,11,-5.271,0,0.0385,0.655,2.82e-06,0.12,0.474,112.482,audio_features,2W0AJEbIC2vdZTV2nVSAsg,spotify:track:2W0AJEbIC2vdZTV2nVSAsg,https://api.spotify.com/v1/tracks/2W0AJEbIC2vdZTV2nVSAsg,https://api.spotify.com/v1/audio-analysis/2W0AJEbIC2vdZTV2nVSAsg,188851,3
0.483,0.392,11,-8.451,1,0.0267,0.368,0.0,0.151,0.167,112.059,audio_features,3sgXbDvrgbTBIefz4lJDEp,spotify:track:3sgXbDvrgbTBIefz4lJDEp,https://api.spotify.com/v1/tracks/3sgXbDvrgbTBIefz4lJDEp,https://api.spotify.com/v1/audio-analysis/3sgXbDvrgbTBIefz4lJDEp,226039,4
0.457,0.669,6,-5.792,0,0.0288,0.0296,0.0,0.142,0.312,93.987,audio_features,33MnSYLvtOrbj5zwfioEiH,spotify:track:33MnSYLvtOrbj5zwfioEiH,https://api.spotify.com/v1/tracks/33MnSYLvtOrbj5zwfioEiH,https://api.spotify.com/v1/audio-analysis/33MnSYLvtOrbj5zwfioEiH,222436,4
0.636,0.787,2,-6.584,1,0.0306,0.00319,0.0,0.163,0.351,111.983,audio_features,4yLoZbvsw3UXMgOgylYgQn,spotify:track:4yLoZbvsw3UXMgOgylYgQn,https://api.spotify.com/v1/tracks/4yLoZbvsw3UXMgOgylYgQn,https://api.spotify.com/v1/audio-analysis/4yLoZbvsw3UXMgOgylYgQn,220728,4
0.699,0.613,1,-5.827,1,0.0328,0.0307,0.0,0.175,0.54,122.934,audio_features,6i5jBmnB22alUpJ7hpznuj,spotify:track:6i5jBmnB22alUpJ7hpznuj,https://api.spotify.com/v1/tracks/6i5jBmnB22alUpJ7hpznuj,https://api.spotify.com/v1/audio-analysis/6i5jBmnB22alUpJ7hpznuj,198896,4
0.515,0.326,1,-12.092,1,0.114,0.637,0.0,0.118,0.312,129.447,audio_features,4rVpuE3fPbmkP8hqsqPD9Z,spotify:track:4rVpuE3fPbmkP8hqsqPD9Z,https://api.spotify.com/v1/tracks/4rVpuE3fPbmkP8hqsqPD9Z,https://api.spotify.com/v1/audio-analysis/4rVpuE3fPbmkP8hqsqPD9Z,304615,4
0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,audio_features,26wLOs3ZuHJa2Ihhx6QIE6,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,https://api.spotify.com/v1/tracks/26wLOs3ZuHJa2Ihhx6QIE6,https://api.spotify.com/v1/audio-analysis/26wLOs3ZuHJa2Ihhx6QIE6,204887,4
0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,audio_features,10ASBwZsp7oUUDsJEYz3uS,spotify:track:10ASBwZsp7oUUDsJEYz3uS,https://api.spotify.com/v1/tracks/10ASBwZsp7oUUDsJEYz3uS,https://api.spotify.com/v1/audio-analysis/10ASBwZsp7oUUDsJEYz3uS,227107,3
0.567,0.908,1,-2.795,1,0.0887,0.0004,1.86e-06,0.123,0.59,126.91,audio_features,6UU0TYFJ8BJFofne27CDvn,spotify:track:6UU0TYFJ8BJFofne27CDvn,https://api.spotify.com/v1/tracks/6UU0TYFJ8BJFofne27CDvn,https://api.spotify.com/v1/audio-analysis/6UU0TYFJ8BJFofne27CDvn,184840,4
0.511,0.734,8,-4.815,1,0.0402,0.147,2.55e-06,0.0818,0.288,124.801,audio_features,3Hh9kkrFyZHnXCSnz2Y6Ao,spotify:track:3Hh9kkrFyZHnXCSnz2Y6Ao,https://api.spotify.com/v1/tracks/3Hh9kkrFyZHnXCSnz2Y6Ao,https://api.spotify.com/v1/audio-analysis/3Hh9kkrFyZHnXCSnz2Y6Ao,189940,4
0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,239000,4
0.548,0.735,11,-7.572,1,0.236,0.173,0.0,0.195,0.498,101.252,audio_features,7LpMG3AEaIJgs62HQhAa91,spotify:track:7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/tracks/7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/audio-analysis/7LpMG3AEaIJgs62HQhAa91,162587,4
0.379,0.406,2,-5.809,1,0.0266,0.762,3.94e-05,0.0994,0.169,66.028,audio_features,61FFHh0hWOR8RJX8T5kZzl,spotify:track:61FFHh0hWOR8RJX8T5kZzl,https://api.spotify.com/v1/tracks/61FFHh0hWOR8RJX8T5kZzl,https://api.spotify.com/v1/audio-analysis/61FFHh0hWOR8RJX8T5kZzl,281827,3
0.591,0.522,8,-6.281,0,0.0311,0.552,0.0,0.0891,0.149,114.015,audio_features,67VjdDhTa5jzQxHGe6f26r,spotify:track:67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/tracks/67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/audio-analysis/67VjdDhTa5jzQxHGe6f26r,287733,4
0.508,0.529,1,-4.957,1,0.0288,0.741,0.0,0.0754,0.504,78.051,audio_features,3R7OkS452F9wMsTgbLDCGJ,spotify:track:3R7OkS452F9wMsTgbLDCGJ,https://api.spotify.com/v1/tracks/3R7OkS452F9wMsTgbLDCGJ,https://api.spotify.com/v1/audio-analysis/3R7OkS452F9wMsTgbLDCGJ,214346,4
0.376,0.877,7,-4.007,1,0.0554,0.00395,4.26e-05,0.16,0.168,74.954,audio_features,3le4ECmJTUNXYLsGjQYSXi,spotify:track:3le4ECmJTUNXYLsGjQYSXi,https://api.spotify.com/v1/tracks/3le4ECmJTUNXYLsGjQYSXi,https://api.spotify.com/v1/audio-analysis/3le4ECmJTUNXYLsGjQYSXi,229250,4
0.737,0.535,10,-7.587,1,0.0277,0.199,0.0,0.117,0.556,113.029,audio_features,0b1kU7KgZSnH7n7TBy921o,spotify:track:0b1kU7KgZSnH7n7TBy921o,https://api.spotify.com/v1/tracks/0b1kU7KgZSnH7n7TBy921o,https://api.spotify.com/v1/audio-analysis/0b1kU7KgZSnH7n7TBy921o,216637,4
0.358,0.228,4,-9.925,1,0.0342,0.834,0.0,0.133,0.566,167.156,audio_features,7pDrnL68UfpdFHgyMdcvN6,spotify:track:7pDrnL68UfpdFHgyMdcvN6,https://api.spotify.com/v1/tracks/7pDrnL68UfpdFHgyMdcvN6,https://api.spotify.com/v1/audio-analysis/7pDrnL68UfpdFHgyMdcvN6,195634,4
0.415,0.422,5,-7.775,1,0.031,0.572,2.56e-06,0.0967,0.192,169.915,audio_features,6AAJHv2po7lGtP34YACD0m,spotify:track:6AAJHv2po7lGtP34YACD0m,https://api.spotify.com/v1/tracks/6AAJHv2po7lGtP34YACD0m,https://api.spotify.com/v1/audio-analysis/6AAJHv2po7lGtP34YACD0m,272333,3
0.498,0.458,10,-6.245,1,0.0274,0.902,0.0,0.111,0.171,94.959,audio_features,1V527sltMwn3eC3uvPjhZl,spotify:track:1V527sltMwn3eC3uvPjhZl,https://api.spotify.com/v1/tracks/1V527sltMwn3eC3uvPjhZl,https://api.spotify.com/v1/audio-analysis/1V527sltMwn3eC3uvPjhZl,243450,4
0.234,0.414,1,-8.371,1,0.0476,0.702,0.0,0.0391,0.144,78.216,audio_features,0ygOBx60exSPPvnI4sS28r,spotify:track:0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/tracks/0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/audio-analysis/0ygOBx60exSPPvnI4sS28r,230417,3
0.652,0.711,10,-5.215,1,0.0373,0.123,0.0,0.161,0.701,67.085,audio_features,5Y0VZ9KaZMRgQ8uLCtCmbm,spotify:track:5Y0VZ9KaZMRgQ8uLCtCmbm,https://api.spotify.com/v1/tracks/5Y0VZ9KaZMRgQ8uLCtCmbm,https://api.spotify.com/v1/audio-analysis/5Y0VZ9KaZMRgQ8uLCtCmbm,214560,4
0.669,0.485,2,-5.868,1,0.0367,0.1,0.0,0.324,0.477,87.051,audio_features,4hIppgm5PYoVIoGtCCSJnh,spotify:track:4hIppgm5PYoVIoGtCCSJnh,https://api.spotify.com/v1/tracks/4hIppgm5PYoVIoGtCCSJnh,https://api.spotify.com/v1/audio-analysis/4hIppgm5PYoVIoGtCCSJnh,146430,4
0.721,0.358,7,-9.909,1,0.0626,0.0694,0.0,0.115,0.167,109.916,audio_features,0FklQYAhXxPHnVtGVIjxTk,spotify:track:0FklQYAhXxPHnVtGVIjxTk,https://api.spotify.com/v1/tracks/0FklQYAhXxPHnVtGVIjxTk,https://api.spotify.com/v1/audio-analysis/0FklQYAhXxPHnVtGVIjxTk,235991,4
0.528,0.911,10,-2.702,0,0.0638,0.00126,0.0,0.176,0.757,93.068,audio_features,7LnHRFNlStUPe0tAxR7GV0,spotify:track:7LnHRFNlStUPe0tAxR7GV0,https://api.spotify.com/v1/tracks/7LnHRFNlStUPe0tAxR7GV0,https://api.spotify.com/v1/audio-analysis/7LnHRFNlStUPe0tAxR7GV0,200958,4
0.515,0.201,8,-10.866,1,0.0569,0.939,1.29e-06,0.0889,0.228,74.21,audio_features,3bnMRk8B9LUcsCHJNQAMLr,spotify:track:3bnMRk8B9LUcsCHJNQAMLr,https://api.spotify.com/v1/tracks/3bnMRk8B9LUcsCHJNQAMLr,https://api.spotify.com/v1/audio-analysis/3bnMRk8B9LUcsCHJNQAMLr,193628,4
0.558,0.817,4,-3.619,1,0.0481,0.0147,0.000102,0.384,0.429,76.004,audio_features,3hgESJrxlX103Q78BrEAfr,spotify:track:3hgESJrxlX103Q78BrEAfr,https://api.spotify.com/v1/tracks/3hgESJrxlX103Q78BrEAfr,https://api.spotify.com/v1/audio-analysis/3hgESJrxlX103Q78BrEAfr,234613,4
0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,audio_features,5ZdrNnYV5VZWds4WXKf8kf,spotify:track:5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/tracks/5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/audio-analysis/5ZdrNnYV5VZWds4WXKf8kf,218627,4
0.357,0.868,0,-2.959,0,0.212,0.0407,0.0,0.757,0.45,170.147,audio_features,7kvJVQgfJ1SVyFxElCmXu2,spotify:track:7kvJVQgfJ1SVyFxElCmXu2,https://api.spotify.com/v1/tracks/7kvJVQgfJ1SVyFxElCmXu2,https://api.spotify.com/v1/audio-analysis/7kvJVQgfJ1SVyFxElCmXu2,213438,4
0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,audio_features,7gY3cyGcB2wnk2xDXiA0pe,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/tracks/7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/audio-analysis/7gY3cyGcB2wnk2xDXiA0pe,220850,4
0.389,0.277,7,-10.757,1,0.0323,0.698,0.0,0.0966,0.125,89.32,audio_features,4JuJZzGcswQszYiKJSnC6i,spotify:track:4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/tracks/4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/audio-analysis/4JuJZzGcswQszYiKJSnC6i,247347,4
0.403,0.926,0,-3.809,1,0.114,0.0657,4.89e-05,0.265,0.433,149.991,audio_features,0opytIFlE6c6Xdrl0vRGjy,spotify:track:0opytIFlE6c6Xdrl0vRGjy,https://api.spotify.com/v1/tracks/0opytIFlE6c6Xdrl0vRGjy,https://api.spotify.com/v1/audio-analysis/0opytIFlE6c6Xdrl0vRGjy,235200,4
0.674,0.364,7,-6.328,1,0.0347,0.806,0.0,0.106,0.52,154.702,audio_features,2FcLILShadyFYEkBDJ1T48,spotify:track:2FcLILShadyFYEkBDJ1T48,https://api.spotify.com/v1/tracks/2FcLILShadyFYEkBDJ1T48,https://api.spotify.com/v1/audio-analysis/2FcLILShadyFYEkBDJ1T48,238603,3
0.453,0.956,0,-4.966,0,0.118,0.0764,0.0,0.269,0.345,143.067,audio_features,4P3mwtrNUcQT6cUtJx999n,spotify:track:4P3mwtrNUcQT6cUtJx999n,https://api.spotify.com/v1/tracks/4P3mwtrNUcQT6cUtJx999n,https://api.spotify.com/v1/audio-analysis/4P3mwtrNUcQT6cUtJx999n,187133,3
0.448,0.674,5,-7.764,1,0.0322,0.000146,2.72e-05,0.111,0.52,156.059,audio_features,3YiEJb5dDXT34R4O2W4yDN,spotify:track:3YiEJb5dDXT34R4O2W4yDN,https://api.spotify.com/v1/tracks/3YiEJb5dDXT34R4O2W4yDN,https://api.spotify.com/v1/audio-analysis/3YiEJb5dDXT34R4O2W4yDN,233846,4
0.456,0.928,5,-8.346,1,0.0983,0.000378,0.0,0.111,0.466,155.985,audio_features,0Yv7Ol8Uhw4gIPcTXy11h9,spotify:track:0Yv7Ol8Uhw4gIPcTXy11h9,https://api.spotify.com/v1/tracks/0Yv7Ol8Uhw4gIPcTXy11h9,https://api.spotify.com/v1/audio-analysis/0Yv7Ol8Uhw4gIPcTXy11h9,224680,4
0.432,0.469,2,-6.497,1,0.031,0.0272,0.0,0.12,0.31,126.087,audio_features,5lKED3c80SLexPGQ9NS2cv,spotify:track:5lKED3c80SLexPGQ9NS2cv,https://api.spotify.com/v1/tracks/5lKED3c80SLexPGQ9NS2cv,https://api.spotify.com/v1/audio-analysis/5lKED3c80SLexPGQ9NS2cv,237143,4
0.403,0.926,0,-3.809,1,0.114,0.0657,4.89e-05,0.265,0.433,149.991,audio_features,2jEDOcu7jLxTN589b0DxKK,spotify:track:2jEDOcu7jLxTN589b0DxKK,https://api.spotify.com/v1/tracks/2jEDOcu7jLxTN589b0DxKK,https://api.spotify.com/v1/audio-analysis/2jEDOcu7jLxTN589b0DxKK,235200,4
0.418,0.786,5,-5.282,1,0.0336,0.00149,5.09e-05,0.37,0.194,149.72,audio_features,2zfRapW1M3LQ6zngjaANgp,spotify:track:2zfRapW1M3LQ6zngjaANgp,https://api.spotify.com/v1/tracks/2zfRapW1M3LQ6zngjaANgp,https://api.spotify.com/v1/audio-analysis/2zfRapW1M3LQ6zngjaANgp,283307,3
0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4
0.536,0.751,10,-5.34,1,0.0594,0.286,0.0,0.133,0.261,116.011,audio_features,33uGRGCoS6aqQdLRpNphlh,spotify:track:33uGRGCoS6aqQdLRpNphlh,https://api.spotify.com/v1/tracks/33uGRGCoS6aqQdLRpNphlh,https://api.spotify.com/v1/audio-analysis/33uGRGCoS6aqQdLRpNphlh,266500,4
